commentId,userId,enrollmentId,courseId,content,createdAt
NHkCdG8D,126,S8qCqZti,3,I didn't like it.,2024-10-07T15:07:42.830546
q8YPfKkn,113,wspY5Zb6,7,It was okay.,2024-10-07T15:07:42.830546
52vCjXyZ,212,d1pw0YxP,4,I didn't like it.,2024-10-07T15:07:42.830546
b0XyoJAo,161,wnKplekD,1,I didn't like it.,2024-10-07T15:07:42.830546
CL2FuQlN,182,zrtwdoPq,8,It was okay.,2024-10-07T15:07:42.830546
U38ssr23,100,RWCTivJC,20,I didn't like it.,2024-10-07T15:07:42.830546
8sNRRbQY,267,HLMX6gwd,15,I loved this course!,2024-10-07T15:07:42.831544
JYfvxGuv,121,oxVHEIk3,17,I loved this course!,2024-10-07T15:07:42.831544
hELZ1za4,240,dQYzJYqE,3,It was okay.,2024-10-07T15:07:42.831544
nvLCWRkS,209,kJi2aRR1,20,I didn't like it.,2024-10-07T15:07:42.831544
OHaz2rhY,196,tPMUHh4J,1,It was okay.,2024-10-07T15:07:42.831544
t6xIsigg,27,Rg3S2zYt,2,It was okay.,2024-10-07T15:07:42.831544
fTTfTJnH,106,p9VajE48,9,I loved this course!,2024-10-07T15:07:42.831544
tOFHe4Uf,84,JjqS4aMI,4,It was okay.,2024-10-07T15:07:42.831544
mbbV0CPl,131,LgJDkmSZ,8,I didn't like it.,2024-10-07T15:07:42.831544
KpOoLKSy,30,MZYtWXKK,11,It was okay.,2024-10-07T15:07:42.831544
FJubeihC,281,LbzuJ25M,16,It was okay.,2024-10-07T15:07:42.831544
rBm0XG4V,214,0OUlati4,16,I didn't like it.,2024-10-07T15:07:42.831544
Yhg3BeR7,134,IcsMCuuv,18,It was okay.,2024-10-07T15:07:42.831544
G6oaTeVm,56,78Jxs4aN,14,I loved this course!,2024-10-07T15:07:42.831544
Pd28g0ca,100,fdc3WoOV,4,I loved this course!,2024-10-07T15:07:42.832512
PmpsyHKo,148,6GOBLrJd,20,I didn't like it.,2024-10-07T15:07:42.832512
o30ewC1G,42,VLA3xHeo,11,It was okay.,2024-10-07T15:07:42.832512
jgB0qNhe,273,gPA2lCwy,19,I didn't like it.,2024-10-07T15:07:42.832512
ktrnhH5N,212,RQjyHpfN,2,It was okay.,2024-10-07T15:07:42.832512
4HJp5pL3,236,U87Xidr2,15,I loved this course!,2024-10-07T15:07:42.832512
fiVkAVXZ,24,X9Wamqbl,6,I loved this course!,2024-10-07T15:07:42.832512
PdqGsNqk,191,lnl6i001,3,I didn't like it.,2024-10-07T15:07:42.832512
9Av1i9HJ,179,ZUHdF9U7,16,I didn't like it.,2024-10-07T15:07:42.832512
LlcF7HsZ,270,4SVw5Zci,1,It was okay.,2024-10-07T15:07:42.832512
jE9nGe8B,206,Oe24z6Et,2,It was okay.,2024-10-07T15:07:42.832512
FpGe7wsV,228,c1HJVUKw,11,I didn't like it.,2024-10-07T15:07:42.832512
2QRo03TK,49,YsHwP0tz,6,It was okay.,2024-10-07T15:07:42.832512
s5oeG6a0,179,yNWemEQq,11,It was okay.,2024-10-07T15:07:42.832512
pdDVpD8E,7,wmwZZ1c7,1,I didn't like it.,2024-10-07T15:07:42.833511
dKPdNTCr,114,CtayjJla,18,I didn't like it.,2024-10-07T15:07:42.833511
upwirghw,285,A6KinIpq,20,I didn't like it.,2024-10-07T15:07:42.833511
zdPUmMXC,170,odTEBlaK,2,It was okay.,2024-10-07T15:07:42.833511
89TRlb23,247,BCA27Tdb,16,It was okay.,2024-10-07T15:07:42.833511
2WFsw04Z,257,KrMInFgn,4,It was okay.,2024-10-07T15:07:42.833511
IzNbU8R2,260,fQN0NQ1U,7,It was okay.,2024-10-07T15:07:42.833511
BeTlTgLH,287,APNaz27Y,7,It was okay.,2024-10-07T15:07:42.833511
FZWWyJQr,62,7QJDcIiN,8,I didn't like it.,2024-10-07T15:07:42.833511
9dpLo4RJ,193,NmfKD5Kd,11,I loved this course!,2024-10-07T15:07:42.833511
eY39dt0l,44,8uBcsr3X,10,It was okay.,2024-10-07T15:07:42.833511
AR3n4dsv,198,EPM0Qg0L,16,I didn't like it.,2024-10-07T15:07:42.833511
o1Q3IMOD,299,Qxxxo8sg,19,I didn't like it.,2024-10-07T15:07:42.834511
4W3F8Hkn,44,2IobJD3c,20,I didn't like it.,2024-10-07T15:07:42.834511
GFPn5xUN,38,R2huUeXH,13,I loved this course!,2024-10-07T15:07:42.834511
CJIQBQIu,39,dYXS5zDg,12,I didn't like it.,2024-10-07T15:07:42.834511
xxRTxqXl,276,va49NuWL,1,I didn't like it.,2024-10-07T15:07:42.834511
3a8MqyyR,85,9BmkkZ6w,4,I loved this course!,2024-10-07T15:07:42.834511
lDDDNh3T,88,Je9X5IhL,4,I didn't like it.,2024-10-07T15:07:42.834511
fxuwkNoa,68,bFkOXRKr,12,I loved this course!,2024-10-07T15:07:42.834511
PTkhtG91,281,HeoXQn7M,7,I didn't like it.,2024-10-07T15:07:42.834511
KNBKPufr,227,QBelvYfy,8,It was okay.,2024-10-07T15:07:42.834511
uGCUHKXB,234,7yWDTbLr,14,It was okay.,2024-10-07T15:07:42.834511
oa4rtIT0,286,8ab8QoqI,16,It was okay.,2024-10-07T15:07:42.834511
95MdPhuj,102,pYVH4q08,6,It was okay.,2024-10-07T15:07:42.834511
aknlI0so,184,5XUyaUYi,1,I loved this course!,2024-10-07T15:07:42.834511
ijCvWl6Q,53,ElrmqnBR,15,It was okay.,2024-10-07T15:07:42.835511
xfEqzzSf,263,MXRjM9RX,7,It was okay.,2024-10-07T15:07:42.835511
KjjxRYzo,219,xz6DGuuO,4,It was okay.,2024-10-07T15:07:42.835511
n24Fy6zf,28,bRqo6nK3,3,I loved this course!,2024-10-07T15:07:42.835511
9FG1hOlJ,18,u8Vxr2bj,19,I loved this course!,2024-10-07T15:07:42.835511
3xMMnjNE,171,ao4QCii9,19,I didn't like it.,2024-10-07T15:07:42.835511
Y5rhDN61,291,4ZRvfkIM,10,I didn't like it.,2024-10-07T15:07:42.835511
Hct68hlu,252,aks2NOKA,1,I loved this course!,2024-10-07T15:07:42.835511
RA3Rb5kH,227,XLDuMYKU,1,It was okay.,2024-10-07T15:07:42.835511
95KX0sHn,158,mE94pUcm,9,It was okay.,2024-10-07T15:07:42.835511
EIxdwwsA,27,BtmgazGQ,13,I loved this course!,2024-10-07T15:07:42.835511
cHLTi9bZ,35,cX3RmzY5,16,I loved this course!,2024-10-07T15:07:42.835511
l1zpL3zp,19,X7jvzBnW,6,I loved this course!,2024-10-07T15:07:42.835511
Kvr1X0rI,198,xlwcwtW9,7,It was okay.,2024-10-07T15:07:42.835511
JM7lqn8G,73,9mQx0Zpt,19,I loved this course!,2024-10-07T15:07:42.835511
uwx5t0j3,5,C6Brf654,9,I loved this course!,2024-10-07T15:07:42.835511
FMytBu3Y,258,PM72foUg,5,I loved this course!,2024-10-07T15:07:42.836511
MAm4Gsuu,271,D8p0y9Tq,17,I loved this course!,2024-10-07T15:07:42.836511
bpimq0o4,188,dGKBmFKp,18,It was okay.,2024-10-07T15:07:42.836511
S59sen9X,4,NypaqxwP,1,It was okay.,2024-10-07T15:07:42.836511
HvM43Qsw,93,zCo6MHob,6,I loved this course!,2024-10-07T15:07:42.836511
2jhJSlZs,105,qSBg8CIL,8,I didn't like it.,2024-10-07T15:07:42.836511
vxKBfCtN,62,CwcMhWGD,1,It was okay.,2024-10-07T15:07:42.836511
LBzaeFBL,160,8VdTjscZ,18,It was okay.,2024-10-07T15:07:42.836511
EcQU8Xob,62,m4nehYOn,5,I didn't like it.,2024-10-07T15:07:42.836511
13sHolgS,93,rf1h5XhV,8,It was okay.,2024-10-07T15:07:42.836511
Y5m963CQ,280,lTyrvJ6s,16,It was okay.,2024-10-07T15:07:42.836511
k865ThBo,290,LlPHhmGk,17,I loved this course!,2024-10-07T15:07:42.836511
IIlnonA2,226,ISy6N9tK,1,It was okay.,2024-10-07T15:07:42.837511
tK9JIldz,258,40gQWj2s,20,I didn't like it.,2024-10-07T15:07:42.837511
DDfUDGYp,19,PfQPP4IF,3,It was okay.,2024-10-07T15:07:42.837511
9QwuWtHF,282,72L5ux0z,12,I loved this course!,2024-10-07T15:07:42.837511
k3XFPIMd,96,22o02WCd,16,I didn't like it.,2024-10-07T15:07:42.837511
29YM3lrs,146,4DaYy55o,12,I didn't like it.,2024-10-07T15:07:42.837511
o3wVktar,117,4kpiVPkw,19,I loved this course!,2024-10-07T15:07:42.837511
BRSImSet,279,B1pMs47c,18,I didn't like it.,2024-10-07T15:07:42.837511
ivKqLsRQ,4,ZqoMdmk7,8,It was okay.,2024-10-07T15:07:42.837511
Neal1SSR,75,ne38kZ4T,4,I loved this course!,2024-10-07T15:07:42.837511
jFK7m7vp,261,OshsHj7T,3,I didn't like it.,2024-10-07T15:07:42.837511
8GXnfiRK,223,ll00dNvd,11,I loved this course!,2024-10-07T15:07:42.838511
oooqwLZT,57,bU6KM5vt,8,It was okay.,2024-10-07T15:07:42.838511
XM36k9ZV,7,n1LewUoU,19,I didn't like it.,2024-10-07T15:07:42.838511
1FVYY0QS,50,ydhAKcAP,2,I loved this course!,2024-10-07T15:07:42.838511
3xh68J7B,220,09TdJGfz,6,It was okay.,2024-10-07T15:07:42.838511
OFE9JwRV,20,fThWD2mz,3,I loved this course!,2024-10-07T15:07:42.838511
E6X0k7FV,8,jleLrAt4,19,I didn't like it.,2024-10-07T15:07:42.838511
yGLWCj2w,15,hszCHHrI,20,I loved this course!,2024-10-07T15:07:42.838511
u5XoiYl6,34,lK7NLJN8,10,I didn't like it.,2024-10-07T15:07:42.838511
F0OAskEp,267,Tvpj7EDK,7,I didn't like it.,2024-10-07T15:07:42.838511
O4kkPdXa,265,5t49k2nQ,15,I didn't like it.,2024-10-07T15:07:42.838511
UB9KaFmy,34,ejPEUs2W,15,I didn't like it.,2024-10-07T15:07:42.838511
jre3FMsx,36,YWazWp3G,12,I loved this course!,2024-10-07T15:07:42.838511
pvB1B49c,14,KRDEmtTp,4,I loved this course!,2024-10-07T15:07:42.838511
0jpsig7A,114,ytj8elwn,4,I didn't like it.,2024-10-07T15:07:42.838511
lxSfyBtG,247,X7eRtARu,1,I didn't like it.,2024-10-07T15:07:42.838511
EijYlMNy,27,yGclHX2E,1,I loved this course!,2024-10-07T15:07:42.839511
z10QlSWk,123,okWblb2T,6,I loved this course!,2024-10-07T15:07:42.839511
PT0SVJFL,237,ryL49rV9,2,It was okay.,2024-10-07T15:07:42.839511
qAQDA57s,153,8mH8mSD9,9,I didn't like it.,2024-10-07T15:07:42.839511
lH5DWSR8,178,le4o36Xz,19,I didn't like it.,2024-10-07T15:07:42.839511
kW4WBw3h,277,b6Ie9weh,14,I loved this course!,2024-10-07T15:07:42.839511
p7z05RLZ,38,mg9JEeMl,15,It was okay.,2024-10-07T15:07:42.839511
qnKGHvcb,42,4qqnpHId,7,I loved this course!,2024-10-07T15:07:42.839511
Oj2mzaxs,136,QNsyTTsW,20,I didn't like it.,2024-10-07T15:07:42.839511
U4452guu,212,UAVKiUaR,9,I loved this course!,2024-10-07T15:07:42.839511
8J0MOxzU,120,GerMnNdr,10,I loved this course!,2024-10-07T15:07:42.839511
Fzes4wTV,186,QPHMkGwK,1,It was okay.,2024-10-07T15:07:42.839511
E1DweGfr,135,XWWbcR8y,20,It was okay.,2024-10-07T15:07:42.839511
em06J9p8,213,vsEv17Gy,16,It was okay.,2024-10-07T15:07:42.839511
zG1xvAHz,32,w9FR2lIk,9,It was okay.,2024-10-07T15:07:42.840511
HiDnL8IA,73,gLYV7ADu,16,I loved this course!,2024-10-07T15:07:42.840511
AkwUOiV9,131,dTWToWpf,16,I didn't like it.,2024-10-07T15:07:42.840511
FbY9fZZI,23,58ycoW92,8,I loved this course!,2024-10-07T15:07:42.840511
4Pl8pCVa,198,V7Bq6bYi,5,I didn't like it.,2024-10-07T15:07:42.840511
LjuPl7ku,287,C0nrwBnN,9,I loved this course!,2024-10-07T15:07:42.840511
1zBYShCa,126,G6wvsQg3,10,I didn't like it.,2024-10-07T15:07:42.840511
ebHRBxTe,82,iCf9r6C4,9,I loved this course!,2024-10-07T15:07:42.840511
QWI9U9Hf,219,R4i2Mycy,16,It was okay.,2024-10-07T15:07:42.840511
a9uqF7ZN,263,lcvVKtAt,12,It was okay.,2024-10-07T15:07:42.840511
GRRqtzEc,17,qM1S7fSQ,7,I loved this course!,2024-10-07T15:07:42.840511
D9h0vWFt,126,pWW300YO,15,I loved this course!,2024-10-07T15:07:42.840511
VkRjW4MT,248,nXRtvRav,2,It was okay.,2024-10-07T15:07:42.840511
Q2A9g6Cv,191,ODV0Fg1C,15,It was okay.,2024-10-07T15:07:42.840511
sh8q2aFf,115,lR3cJvtp,5,It was okay.,2024-10-07T15:07:42.840511
fNTuPu8v,208,6tNInC67,12,It was okay.,2024-10-07T15:07:42.841511
1i7MCNUQ,286,WIQyDXUt,14,It was okay.,2024-10-07T15:07:42.841511
LaAywZaH,57,PlJycJ53,14,It was okay.,2024-10-07T15:07:42.841511
0Z59W289,275,8wTwUZI7,18,It was okay.,2024-10-07T15:07:42.841511
lhM06jsY,42,WDUkDcu7,12,I loved this course!,2024-10-07T15:07:42.841511
nkBu9HVH,2,IkHYIkcG,7,It was okay.,2024-10-07T15:07:42.841511
iLtM8mHl,2,AQ7FHMRq,3,I loved this course!,2024-10-07T15:07:42.841511
eanhxk19,245,Htft5nnP,2,I didn't like it.,2024-10-07T15:07:42.841511
xuAGxt4W,230,5g2Gqd0o,2,I didn't like it.,2024-10-07T15:07:42.841511
4MENl4A3,197,dFrOrmMR,13,I loved this course!,2024-10-07T15:07:42.841511
YaqqY5uw,24,vRsS59k6,20,I loved this course!,2024-10-07T15:07:42.841511
XyHITY5D,288,nFUBWFPQ,4,I didn't like it.,2024-10-07T15:07:42.841511
gi8x0ThT,140,AyddNTJL,17,I didn't like it.,2024-10-07T15:07:42.841511
6nFT4Abs,123,N76nh0et,12,I didn't like it.,2024-10-07T15:07:42.842515
wpQZxtEw,169,nfp7LpUK,8,I didn't like it.,2024-10-07T15:07:42.842515
y02uvj3d,99,lcMmdaBo,19,I loved this course!,2024-10-07T15:07:42.842515
l9JKB3lc,226,z8f4x7wB,2,It was okay.,2024-10-07T15:07:42.842515
nMvTf93Q,296,J3tJoAE3,18,I didn't like it.,2024-10-07T15:07:42.842515
TyKiT1Bp,282,2GurdSEv,8,It was okay.,2024-10-07T15:07:42.842515
ilUHKhkw,4,7t80nZW9,14,I loved this course!,2024-10-07T15:07:42.842515
xeGdIqz5,204,sjSWcmxH,2,I didn't like it.,2024-10-07T15:07:42.842515
vTlZbp2z,286,mLwq5Hq9,12,I didn't like it.,2024-10-07T15:07:42.842515
YmHekuMU,299,Oq5J8xLR,2,I loved this course!,2024-10-07T15:07:42.842515
jrnfRWI9,292,TIvSWrfQ,4,I loved this course!,2024-10-07T15:07:42.842515
cDkTrb51,249,Ylf5gxhT,6,It was okay.,2024-10-07T15:07:42.842515
ylO32lAS,107,nePShNrB,3,I didn't like it.,2024-10-07T15:07:42.842515
PhnPnpU3,63,NI1sun5j,16,I didn't like it.,2024-10-07T15:07:42.843515
8HnGFEsk,94,2gLWXEQu,16,I loved this course!,2024-10-07T15:07:42.843515
DrjEOW2u,262,RT0cdeh8,11,I didn't like it.,2024-10-07T15:07:42.843515
JDRHsIUY,228,AiULsj6r,13,It was okay.,2024-10-07T15:07:42.843515
pHE1IFj8,210,hHEwJ6tl,13,I loved this course!,2024-10-07T15:07:42.843515
qj1wPly1,243,fg0CX7bB,7,I didn't like it.,2024-10-07T15:07:42.843515
XQrjhzlJ,91,U84m6dk6,12,I didn't like it.,2024-10-07T15:07:42.843515
Hz7C4MgF,173,F4qI7BlB,13,It was okay.,2024-10-07T15:07:42.843515
3WmBvZUE,96,vQE5pyKp,19,It was okay.,2024-10-07T15:07:42.843515
SBNkNDJj,269,05ym5lno,5,I loved this course!,2024-10-07T15:07:42.843515
IFj9ZHrt,268,S7bWXc2L,1,It was okay.,2024-10-07T15:07:42.844515
rVppyYg9,195,QgcTLz6v,16,I didn't like it.,2024-10-07T15:07:42.844515
f6EKuXEd,7,ubnn2f2C,10,It was okay.,2024-10-07T15:07:42.844515
3JaZo3nQ,63,kytOm9LR,4,I loved this course!,2024-10-07T15:07:42.844515
0uAKd2jb,250,UJUEzF8e,12,It was okay.,2024-10-07T15:07:42.844515
yq4M1bYm,72,ud5ncCca,4,It was okay.,2024-10-07T15:07:42.844515
9wQrnqlp,184,xUFFPOBs,16,I loved this course!,2024-10-07T15:07:42.844515
yiVI1Yzu,130,bXyl6bdh,9,It was okay.,2024-10-07T15:07:42.844515
PJMnWC2m,60,AHIhZsIE,8,I loved this course!,2024-10-07T15:07:42.844515
8QAphJ9n,266,Wlg6Ocna,17,I didn't like it.,2024-10-07T15:07:42.844515
9FRa6niA,31,E617l5k2,20,I didn't like it.,2024-10-07T15:07:42.844515
eUGdzzN2,177,yA488fr3,12,It was okay.,2024-10-07T15:07:42.844515
SPP0XBXQ,217,OeifDwRG,7,I didn't like it.,2024-10-07T15:07:42.845515
o1w6Pmiq,271,LTlUuIxk,12,It was okay.,2024-10-07T15:07:42.845515
T57ZQxP7,149,rdPZPlFF,7,I loved this course!,2024-10-07T15:07:42.845515
9TZL8BAZ,24,awG1YnXR,17,It was okay.,2024-10-07T15:07:42.845515
QEpUybH6,105,x13iBJiX,1,I loved this course!,2024-10-07T15:07:42.845515
MOH5cTE1,203,nAX3RwHF,18,It was okay.,2024-10-07T15:07:42.845515
qwUV2Lhq,217,9hHhno76,1,It was okay.,2024-10-07T15:07:42.845515
00VxmXNn,62,mPS5mcRQ,4,I loved this course!,2024-10-07T15:07:42.845515
sCT2ZKbA,37,1Co0168z,20,I loved this course!,2024-10-07T15:07:42.845515
9J9oCpks,295,7fSPOoZr,18,I loved this course!,2024-10-07T15:07:42.845515
1fFMGr4u,228,awNlSeP1,5,I loved this course!,2024-10-07T15:07:42.845515
qmagFYZz,238,Ha3YvaoU,14,It was okay.,2024-10-07T15:07:42.846515
MCbM63L6,16,fCCHzL3q,14,It was okay.,2024-10-07T15:07:42.846515
NWKRXBJA,83,1U3rY1ph,9,I loved this course!,2024-10-07T15:07:42.846515
AaXHOwAV,267,WtHThvX9,14,It was okay.,2024-10-07T15:07:42.846515
6UknE2fM,266,VUR0nFcB,10,It was okay.,2024-10-07T15:07:42.846515
FusCiv11,230,eGKWn1Sv,9,I didn't like it.,2024-10-07T15:07:42.846515
cMBqLVTY,80,QbxcBxdi,8,I didn't like it.,2024-10-07T15:07:42.846515
0O46vaTF,169,25BWQ0yt,18,I didn't like it.,2024-10-07T15:07:42.846515
gUkEYNgU,56,xUAwwqnG,4,I loved this course!,2024-10-07T15:07:42.846515
ZXrpJS5u,192,PcmmSzLb,16,I loved this course!,2024-10-07T15:07:42.846515
e3NbFDjA,158,hBnbjaCG,4,I didn't like it.,2024-10-07T15:07:42.846515
oULK4oiG,75,xoRyS4Mt,7,I didn't like it.,2024-10-07T15:07:42.847515
flTjL62u,210,8TEkLIwd,16,I didn't like it.,2024-10-07T15:07:42.847515
pQr0rBWg,226,tgiGdKSP,3,I loved this course!,2024-10-07T15:07:42.847515
ab39GjdA,6,pXcKDNFg,4,I loved this course!,2024-10-07T15:07:42.847515
anYOixfv,262,XA4UBjdj,10,I loved this course!,2024-10-07T15:07:42.847515
8kaoarHD,207,WbboYJUb,6,I didn't like it.,2024-10-07T15:07:42.847515
ae1Q6naS,163,f8gUoapy,3,It was okay.,2024-10-07T15:07:42.847515
k91SAPsu,204,WeWo0vpE,8,I didn't like it.,2024-10-07T15:07:42.847515
W6zSvIFP,188,LsOEMSJt,15,It was okay.,2024-10-07T15:07:42.847515
VdbseDs4,80,pOAVOkE6,9,I didn't like it.,2024-10-07T15:07:42.847515
C95rPoki,225,cD3eveSQ,19,It was okay.,2024-10-07T15:07:42.847515
FW3Uq5M2,181,Ffx2i5f9,7,I loved this course!,2024-10-07T15:07:42.847515
zgNauNGa,253,JejhMIvf,17,I didn't like it.,2024-10-07T15:07:42.848515
DdI7iGFq,162,5nHLWbda,9,I didn't like it.,2024-10-07T15:07:42.848515
EKFhSQkz,32,OqtbmKIL,5,I didn't like it.,2024-10-07T15:07:42.848515
5rZAkikA,175,gyFiIZWy,5,I didn't like it.,2024-10-07T15:07:42.848515
nGXMsJUO,232,f3IYAyu9,13,It was okay.,2024-10-07T15:07:42.848515
VYzQ3JCc,266,qNyl4G5B,1,I didn't like it.,2024-10-07T15:07:42.848515
zSt8K409,8,q5f1q96J,14,It was okay.,2024-10-07T15:07:42.848515
5LpWqo4O,176,QMewVgcj,2,I loved this course!,2024-10-07T15:07:42.848515
ZYV8GwAW,263,4PJCARRs,17,I loved this course!,2024-10-07T15:07:42.848515
kTepBAiv,90,1zgUpvP2,9,I didn't like it.,2024-10-07T15:07:42.848515
JbpPoKHe,193,U8xwTDy6,7,I loved this course!,2024-10-07T15:07:42.848515
oyXNOINR,149,k1nBbKZA,16,It was okay.,2024-10-07T15:07:42.848515
QZL83OOs,234,lmhqVgZF,16,I loved this course!,2024-10-07T15:07:42.849515
aN5s8tUF,245,AiilViPC,10,I loved this course!,2024-10-07T15:07:42.849515
0Yi4prr7,24,EZjMZ6SZ,3,I loved this course!,2024-10-07T15:07:42.849515
VpUIx1re,177,xyvU1RAK,9,I didn't like it.,2024-10-07T15:07:42.849515
8QtRa2Eu,108,mfnr6YyV,5,It was okay.,2024-10-07T15:07:42.849515
Td09cxKv,257,rtvhJjph,11,I loved this course!,2024-10-07T15:07:42.849515
UytOszM6,296,AWe56TCF,13,It was okay.,2024-10-07T15:07:42.849515
U56R81jS,113,IsOvTfaJ,3,I loved this course!,2024-10-07T15:07:42.849515
W2jIxODI,130,YSz70E5X,14,I didn't like it.,2024-10-07T15:07:42.849515
HYWIx1Qz,116,HoCMnW0z,16,I loved this course!,2024-10-07T15:07:42.849515
5WdE8pTP,271,RFyJTijb,15,I loved this course!,2024-10-07T15:07:42.849515
WYrE3sSv,206,n6oQ5Op0,15,I didn't like it.,2024-10-07T15:07:42.849515
7k3hZgkM,211,eDe4dIu7,4,I loved this course!,2024-10-07T15:07:42.850515
vJDULtpe,275,EbxcEd1g,1,It was okay.,2024-10-07T15:07:42.850515
JywjR0aj,194,dEq36WXP,14,It was okay.,2024-10-07T15:07:42.850515
MsRTCu8H,223,uWTaaLEq,5,It was okay.,2024-10-07T15:07:42.850515
JLLvz3dj,114,uME6W2yu,20,I didn't like it.,2024-10-07T15:07:42.850515
0FnyVrgD,185,TW8p0OEF,12,I loved this course!,2024-10-07T15:07:42.850515
r107Nyjh,95,71lmy0JQ,12,It was okay.,2024-10-07T15:07:42.850515
P5pgUESP,115,QYJPIIcH,6,I didn't like it.,2024-10-07T15:07:42.850515
e0Y3ByAl,194,HYyrET9O,15,I loved this course!,2024-10-07T15:07:42.850515
kiOPqO1Q,74,wOJUNJFs,17,It was okay.,2024-10-07T15:07:42.851515
uaxGzw6U,282,UrI3W9xq,3,It was okay.,2024-10-07T15:07:42.851515
PccVOX8X,103,cNVphGPv,20,I loved this course!,2024-10-07T15:07:42.851515
xKrfpmhH,247,ZOzkIhk6,15,I loved this course!,2024-10-07T15:07:42.851515
hXc90ufe,170,NV14sW2E,9,I loved this course!,2024-10-07T15:07:42.851515
Y9NF9jkf,242,LYUYXfHa,8,I didn't like it.,2024-10-07T15:07:42.851515
fSnYp60f,7,zKy6ZXwI,8,I didn't like it.,2024-10-07T15:07:42.851515
vewZHjnv,66,gMZ4ltDM,2,I didn't like it.,2024-10-07T15:07:42.851515
JC2EeiVP,215,a4Ypd4sv,11,It was okay.,2024-10-07T15:07:42.851515
aszYWsGy,66,8v1EA0qi,4,I loved this course!,2024-10-07T15:07:42.851515
WREjk4S0,165,vwVp8k7H,11,I loved this course!,2024-10-07T15:07:42.851515
CgACYsOk,267,L0uylm82,19,I didn't like it.,2024-10-07T15:07:42.851515
9hPdhdkn,195,IWmGPwOA,3,I didn't like it.,2024-10-07T15:07:42.851515
o3bDIEJ0,129,BMIKSZ3m,7,It was okay.,2024-10-07T15:07:42.851515
rYa0rkYm,21,upnGPLAA,7,I didn't like it.,2024-10-07T15:07:42.852515
HXLYp0GR,254,tIVorxBG,20,I didn't like it.,2024-10-07T15:07:42.852515
udRW9O93,273,HErPKaig,18,It was okay.,2024-10-07T15:07:42.852515
spwa7xTb,99,a134eGP2,18,I didn't like it.,2024-10-07T15:07:42.852515
Tz1OCs60,33,Ncn0OH3t,4,I loved this course!,2024-10-07T15:07:42.852515
zVXO5VUy,224,GSqXWjps,16,I didn't like it.,2024-10-07T15:07:42.852515
25aoQVuV,162,2k06X1Ri,7,I didn't like it.,2024-10-07T15:07:42.852515
IAbZoFyJ,15,hcRGmlFt,10,It was okay.,2024-10-07T15:07:42.852515
1LYuscAp,162,zrueFx44,18,I loved this course!,2024-10-07T15:07:42.852515
Jqs0kC3C,278,GioHkQqa,3,I loved this course!,2024-10-07T15:07:42.852515
INvXAs8F,84,e374YHGv,8,It was okay.,2024-10-07T15:07:42.852515
qMhaNK7p,231,cRXQsTz5,18,It was okay.,2024-10-07T15:07:42.852515
6ZAVggqR,54,xJv5RzNc,6,I didn't like it.,2024-10-07T15:07:42.852515
TWtvcNxY,200,S50bJQPI,6,I didn't like it.,2024-10-07T15:07:42.852515
d75uoTEp,134,Nndjjpkf,20,It was okay.,2024-10-07T15:07:42.852515
bOpcfdz6,131,wvTfdO1f,11,I didn't like it.,2024-10-07T15:07:42.853515
XXJZxbCn,127,eIDjI6Kn,19,I didn't like it.,2024-10-07T15:07:42.853515
jVKfWG4n,224,5eelDyE5,9,I loved this course!,2024-10-07T15:07:42.853515
FW5TwDz1,160,KXWrh1Hh,4,It was okay.,2024-10-07T15:07:42.853515
bS0qysVV,295,CaQ9053S,12,I loved this course!,2024-10-07T15:07:42.853515
7Onqfof7,282,Gql4vEW5,15,It was okay.,2024-10-07T15:07:42.853515
o033MAyY,155,M2ehQbfX,8,I didn't like it.,2024-10-07T15:07:42.853515
eVSQ2eUg,8,HobFXFTg,17,I didn't like it.,2024-10-07T15:07:42.853515
gUIrvsPA,171,N5jncOtx,12,I loved this course!,2024-10-07T15:07:42.853515
lBeo5U9O,194,WQhAiknx,12,I loved this course!,2024-10-07T15:07:42.853515
zQGsW62Z,70,fR5WetOj,17,I didn't like it.,2024-10-07T15:07:42.853515
VVLf3FGu,256,cvkzdI3p,13,It was okay.,2024-10-07T15:07:42.853515
lHAn69O7,116,pdD3CAtw,4,It was okay.,2024-10-07T15:07:42.853515
yFD6NCUA,71,Xgl7Ofjd,9,I didn't like it.,2024-10-07T15:07:42.853515
STPe6T3i,288,9elouAzz,11,I didn't like it.,2024-10-07T15:07:42.853515
DvsHjSco,85,CNdWuIZF,16,I loved this course!,2024-10-07T15:07:42.853515
DjqMutuH,262,8mkmrdkr,7,I didn't like it.,2024-10-07T15:07:42.853515
rydC0wb7,220,lnFrhv2u,11,I didn't like it.,2024-10-07T15:07:42.853515
0zWk7WOA,290,rv46cTUM,3,It was okay.,2024-10-07T15:07:42.853515
4P96343Q,138,QCMlMmX6,7,I didn't like it.,2024-10-07T15:07:42.854515
6EMor808,277,htXf8XiH,9,It was okay.,2024-10-07T15:07:42.854515
ufkQ717X,218,xX0lRQ3y,17,It was okay.,2024-10-07T15:07:42.854515
PyfWKYX7,217,EYFxEWtd,19,It was okay.,2024-10-07T15:07:42.854515
MkIGgJtz,229,S9wYG79u,4,I loved this course!,2024-10-07T15:07:42.854515
63CbIx6G,234,I8d4dDgt,9,It was okay.,2024-10-07T15:07:42.854515
LwNo3wpB,148,XFTYqVzO,9,It was okay.,2024-10-07T15:07:42.854515
