enrollmentId,userId,courseId,enrolledAt,progress,completed,totalCount,completedCount,isQuizTaken,isParticipated,isFeedback
6IieNGn9,148,6,2024-10-07T15:07:42.777549,49,False,16,3,False,False,True
zLSmpMKS,288,8,2024-10-07T15:07:42.777549,93,False,11,0,True,True,False
USJxcD0f,43,11,2024-10-07T15:07:42.777549,62,False,13,3,True,False,True
1Kc3doJt,74,5,2024-10-07T15:07:42.777549,49,False,7,5,False,True,False
hJuJaVva,24,4,2024-10-07T15:07:42.777549,85,False,17,1,True,False,False
0gto5mSu,154,8,2024-10-07T15:07:42.777549,61,False,7,6,False,True,True
SZO2Vz5F,63,14,2024-10-07T15:07:42.777549,35,False,7,5,False,False,True
LQW0FdW2,58,15,2024-10-07T15:07:42.777549,89,False,9,6,True,False,False
GemwUyc1,29,10,2024-10-07T15:07:42.777549,96,False,10,4,True,False,False
tuYAGvMh,209,11,2024-10-07T15:07:42.777549,11,False,20,2,True,False,True
R38Y8UdU,164,16,2024-10-07T15:07:42.777549,25,False,5,2,False,False,True
2cLzAMBh,276,7,2024-10-07T15:07:42.777549,65,False,11,9,False,True,True
1ar89Q3K,9,13,2024-10-07T15:07:42.777549,63,False,19,1,False,True,False
H0vAGgjN,117,13,2024-10-07T15:07:42.777549,29,False,18,15,False,True,False
QIe6a7aF,115,13,2024-10-07T15:07:42.777549,9,False,7,3,True,True,False
FC4exN7X,213,2,2024-10-07T15:07:42.777549,72,False,6,2,False,False,True
L959qDo7,242,11,2024-10-07T15:07:42.777549,87,False,10,6,True,True,True
aWP9PRey,36,10,2024-10-07T15:07:42.777549,71,False,16,7,False,True,True
ieY1yr5O,139,20,2024-10-07T15:07:42.777549,33,False,12,2,True,False,True
trKuJLD6,23,2,2024-10-07T15:07:42.777549,100,True,17,17,True,False,False
dygoktnT,35,4,2024-10-07T15:07:42.778545,38,False,14,0,True,True,False
GOZ2gigP,59,3,2024-10-07T15:07:42.778545,85,False,18,8,True,False,True
PZ5IlUgl,156,8,2024-10-07T15:07:42.778545,92,False,6,4,False,True,True
GMTOf7mP,219,19,2024-10-07T15:07:42.778545,2,False,10,3,True,False,True
78cfXGNL,139,7,2024-10-07T15:07:42.778545,14,False,14,13,True,False,False
YlfSoew9,89,14,2024-10-07T15:07:42.778545,64,False,10,5,True,True,False
RRgfiUsF,239,6,2024-10-07T15:07:42.778545,0,False,14,2,True,False,True
tdkFfukx,98,19,2024-10-07T15:07:42.778545,82,False,12,11,False,False,False
nGMSC87W,6,10,2024-10-07T15:07:42.778545,83,False,16,0,False,True,True
b6rqcNVC,131,9,2024-10-07T15:07:42.778545,0,False,14,9,True,True,True
RRFekZFp,3,15,2024-10-07T15:07:42.778545,25,False,17,3,False,True,True
xUQ9OgbT,112,13,2024-10-07T15:07:42.778545,31,False,11,8,True,True,False
7jzLKgVt,210,12,2024-10-07T15:07:42.778545,65,False,19,16,True,False,False
YhX04TDc,35,13,2024-10-07T15:07:42.778545,2,False,20,4,True,True,True
N6d122qp,40,13,2024-10-07T15:07:42.778545,7,False,5,1,True,True,True
acgCt5cT,148,14,2024-10-07T15:07:42.778545,44,False,12,5,True,True,True
OUpiNPOO,166,14,2024-10-07T15:07:42.778545,18,False,5,1,False,True,False
GPBGfj5G,209,9,2024-10-07T15:07:42.778545,87,False,12,6,False,False,True
EMdeOrMx,136,13,2024-10-07T15:07:42.778545,23,False,7,1,True,False,True
BxT3Wpa1,87,2,2024-10-07T15:07:42.778545,60,False,9,7,False,False,True
BjSbkCBp,125,9,2024-10-07T15:07:42.778545,63,False,17,14,False,False,False
tU644TLD,46,20,2024-10-07T15:07:42.778545,0,False,7,4,True,True,False
TeMkkenH,101,9,2024-10-07T15:07:42.778545,44,False,13,2,False,False,True
CCnaZH5l,217,11,2024-10-07T15:07:42.778545,28,False,18,4,False,False,True
aROzQxzp,181,8,2024-10-07T15:07:42.778545,64,False,12,2,True,False,False
eaYx0MUh,21,15,2024-10-07T15:07:42.778545,79,False,15,8,False,False,False
3BOI4C6J,290,9,2024-10-07T15:07:42.778545,31,False,13,10,False,True,True
qz9bVTzO,29,13,2024-10-07T15:07:42.778545,67,False,19,11,True,False,True
GSaI3QMh,154,7,2024-10-07T15:07:42.778545,93,False,8,5,False,True,False
Hsy9h691,32,11,2024-10-07T15:07:42.778545,18,False,18,6,False,True,True
TPkdmnL8,45,4,2024-10-07T15:07:42.778545,74,False,12,5,False,False,False
t6U05awK,147,4,2024-10-07T15:07:42.778545,88,False,14,0,True,True,True
w5eyRjZU,276,19,2024-10-07T15:07:42.778545,61,False,17,7,False,False,False
m8Ei5XYt,109,6,2024-10-07T15:07:42.778545,71,False,15,2,False,True,True
iXT7LJpz,73,4,2024-10-07T15:07:42.778545,4,False,20,9,False,False,True
nhyEk4kf,258,8,2024-10-07T15:07:42.778545,37,False,5,1,False,False,True
4efcc858,155,19,2024-10-07T15:07:42.778545,90,False,13,3,True,False,False
7PzQ2E3o,227,18,2024-10-07T15:07:42.778545,6,False,12,9,False,True,False
YrcOX9Yf,101,17,2024-10-07T15:07:42.779545,4,False,7,6,False,False,True
IOLzyYFr,163,18,2024-10-07T15:07:42.779545,18,False,13,10,False,True,True
f4M1GckP,22,9,2024-10-07T15:07:42.779545,80,False,7,2,True,False,True
b9ydDB4q,295,5,2024-10-07T15:07:42.779545,57,False,15,5,True,False,False
LKB65I3D,200,8,2024-10-07T15:07:42.779545,25,False,12,5,False,False,False
8lcGB7mH,54,13,2024-10-07T15:07:42.779545,22,False,15,5,True,True,True
asbSXWOI,162,2,2024-10-07T15:07:42.779545,21,False,19,16,True,False,True
rW7Myt1D,89,4,2024-10-07T15:07:42.779545,16,False,12,1,True,False,False
f0wFoD7b,204,11,2024-10-07T15:07:42.779545,37,False,17,15,False,True,True
AOYgkW3T,199,19,2024-10-07T15:07:42.779545,64,False,11,4,False,True,True
ZAJKl5cm,179,19,2024-10-07T15:07:42.779545,65,False,7,4,True,False,True
xwPFTN6o,296,16,2024-10-07T15:07:42.779545,41,False,7,2,False,False,True
BWv4mz55,51,15,2024-10-07T15:07:42.779545,8,False,13,2,False,False,True
ipxXqWFo,129,14,2024-10-07T15:07:42.779545,7,False,11,5,True,False,False
BGDIusoC,85,17,2024-10-07T15:07:42.779545,76,False,12,0,False,True,False
RfgNPjFb,90,18,2024-10-07T15:07:42.779545,32,False,11,1,True,False,False
JXYxKBHx,132,2,2024-10-07T15:07:42.779545,39,False,11,5,False,False,True
acl9vEHR,196,4,2024-10-07T15:07:42.779545,22,False,9,0,True,True,False
AscVfJlP,102,11,2024-10-07T15:07:42.779545,61,False,10,6,False,False,False
mpibyJ0A,216,1,2024-10-07T15:07:42.779545,15,False,18,4,True,False,False
eRHlauf1,197,9,2024-10-07T15:07:42.779545,27,False,16,14,True,True,True
rZZFUYcA,145,6,2024-10-07T15:07:42.779545,76,False,12,8,True,False,True
4ZutsEeG,121,2,2024-10-07T15:07:42.779545,25,False,12,8,True,True,False
UQ5325F3,120,16,2024-10-07T15:07:42.779545,14,False,19,2,False,False,True
aY6shmHj,151,13,2024-10-07T15:07:42.779545,88,False,9,4,False,True,False
GxAFO2qO,251,14,2024-10-07T15:07:42.779545,28,False,20,13,False,True,False
HW2Ghn15,43,7,2024-10-07T15:07:42.779545,44,False,15,10,True,True,False
YeQfPuLv,144,11,2024-10-07T15:07:42.779545,42,False,15,9,True,True,False
eHz3Ngpl,253,4,2024-10-07T15:07:42.779545,66,False,20,15,True,True,True
IK9UtxQY,226,5,2024-10-07T15:07:42.779545,73,False,9,5,True,False,True
LuWIzvSQ,60,15,2024-10-07T15:07:42.779545,79,False,20,0,True,True,False
4RR5M2MP,29,7,2024-10-07T15:07:42.779545,33,False,15,2,False,False,False
5z9PiucQ,165,20,2024-10-07T15:07:42.779545,8,False,15,7,True,True,True
xNHRGSaO,32,2,2024-10-07T15:07:42.779545,96,False,13,0,True,True,True
2SgneOow,263,10,2024-10-07T15:07:42.779545,20,False,17,11,True,False,False
Wmw0LK8q,170,18,2024-10-07T15:07:42.779545,62,False,15,3,True,False,False
B25XRt9B,70,11,2024-10-07T15:07:42.779545,23,False,19,16,True,True,True
u489UVDR,58,8,2024-10-07T15:07:42.779545,99,False,9,1,True,True,True
o0gNpXcs,181,1,2024-10-07T15:07:42.780545,76,False,17,10,False,True,True
Mfd7iUsu,120,17,2024-10-07T15:07:42.780545,92,False,20,15,True,False,True
dXZiXG4T,282,4,2024-10-07T15:07:42.780545,92,False,13,8,False,False,False
aCoZVfsu,228,10,2024-10-07T15:07:42.780545,91,False,10,4,True,True,False
osyiUEFn,1,3,2024-10-07T15:07:42.780545,4,False,17,16,True,False,False
cAOCEzgg,241,10,2024-10-07T15:07:42.780545,76,False,18,5,False,False,False
uvrGZxvH,276,11,2024-10-07T15:07:42.780545,76,False,12,8,True,False,False
Othl3mlq,81,5,2024-10-07T15:07:42.780545,10,False,14,11,True,True,True
vrwZF0rz,190,20,2024-10-07T15:07:42.780545,98,False,19,2,False,True,False
SFpZUkjN,82,3,2024-10-07T15:07:42.780545,79,False,16,1,False,False,True
IRJj6Pev,156,10,2024-10-07T15:07:42.780545,65,False,12,4,True,False,False
7aLFh4ug,298,4,2024-10-07T15:07:42.780545,78,False,7,3,True,True,False
AmWXkf4X,12,20,2024-10-07T15:07:42.780545,99,False,14,10,False,False,True
okyVdqhs,140,16,2024-10-07T15:07:42.780545,93,False,20,15,True,True,True
ZqoQYyvg,1,8,2024-10-07T15:07:42.780545,7,False,14,2,False,True,True
5F08qmmP,232,20,2024-10-07T15:07:42.780545,52,False,10,6,True,False,True
E8fqzXmU,5,2,2024-10-07T15:07:42.780545,87,False,19,13,False,False,False
VKIIlJlA,70,14,2024-10-07T15:07:42.780545,44,False,18,11,False,False,False
zV7f4nvi,107,4,2024-10-07T15:07:42.780545,47,False,7,0,False,True,True
R5Cdg70C,251,12,2024-10-07T15:07:42.780545,28,False,10,1,True,False,False
ScWoKCT5,124,5,2024-10-07T15:07:42.780545,61,False,6,3,True,False,True
n2gVAVmz,225,2,2024-10-07T15:07:42.780545,92,False,6,2,False,False,False
iFFxJh0J,88,19,2024-10-07T15:07:42.780545,60,False,6,5,False,True,False
JEh1mSd5,279,20,2024-10-07T15:07:42.780545,4,False,16,1,False,True,False
VNaNDBun,184,17,2024-10-07T15:07:42.780545,59,False,13,3,True,True,False
N4nMuRgm,159,11,2024-10-07T15:07:42.780545,12,False,14,3,True,True,True
03zpS2n0,255,9,2024-10-07T15:07:42.780545,90,False,10,8,True,True,False
bTb5bchH,80,17,2024-10-07T15:07:42.780545,93,False,16,5,True,True,True
wmmyJQQa,276,9,2024-10-07T15:07:42.780545,4,False,9,3,True,True,True
8PA1BNPY,196,16,2024-10-07T15:07:42.780545,79,False,20,6,False,True,False
x7as7Y1t,249,15,2024-10-07T15:07:42.780545,57,False,17,6,True,True,True
8O93fWdL,283,12,2024-10-07T15:07:42.780545,46,False,20,2,False,True,False
Yb2eGFih,192,14,2024-10-07T15:07:42.780545,61,False,15,14,False,False,False
qrFVseXY,202,9,2024-10-07T15:07:42.780545,10,False,20,16,False,True,True
CJAdxliN,12,7,2024-10-07T15:07:42.780545,34,False,6,4,True,True,True
fr0lELRx,143,15,2024-10-07T15:07:42.780545,58,False,12,11,False,True,False
DJnxsQD5,240,20,2024-10-07T15:07:42.780545,84,False,10,1,True,True,False
BkxpBSdw,64,13,2024-10-07T15:07:42.780545,24,False,8,7,False,True,True
z1u19QHW,78,7,2024-10-07T15:07:42.781547,74,False,16,14,True,True,True
xO0TzE2X,242,3,2024-10-07T15:07:42.781547,99,False,14,3,False,True,True
uWavPr6D,156,19,2024-10-07T15:07:42.781547,64,False,7,1,False,False,True
2jdKrlLA,212,5,2024-10-07T15:07:42.781547,85,False,6,2,True,True,False
HuIeGyyO,300,12,2024-10-07T15:07:42.781547,65,False,19,11,True,False,False
doQ561W9,271,4,2024-10-07T15:07:42.781547,70,False,17,0,True,False,False
kUPXL8iI,216,5,2024-10-07T15:07:42.781547,70,False,14,8,True,False,False
f7Q3Ltl0,74,1,2024-10-07T15:07:42.781547,80,False,12,1,True,False,False
gaQMkgyI,5,5,2024-10-07T15:07:42.781547,11,False,12,11,False,False,False
6M0cSdXh,211,11,2024-10-07T15:07:42.781547,76,False,8,3,True,True,True
8IqaAsCq,111,14,2024-10-07T15:07:42.781547,95,False,13,9,True,False,True
JQKYUovW,120,1,2024-10-07T15:07:42.781547,66,False,10,3,False,True,True
XW9ROwK8,97,5,2024-10-07T15:07:42.781547,44,False,5,1,True,False,True
mqLImKw9,208,10,2024-10-07T15:07:42.781547,64,False,20,1,False,False,False
EdScKVHy,190,7,2024-10-07T15:07:42.781547,50,False,11,10,False,True,False
MgLFOk18,178,7,2024-10-07T15:07:42.781547,81,False,15,9,True,False,True
fVlnF4sd,138,6,2024-10-07T15:07:42.781547,66,False,12,7,False,False,True
wFiqUZZE,211,10,2024-10-07T15:07:42.781547,43,False,10,3,False,True,True
f062I3Ze,169,12,2024-10-07T15:07:42.781547,7,False,9,4,False,True,False
Dw9GmZ5Q,143,3,2024-10-07T15:07:42.781547,58,False,10,9,False,False,False
rM9NPVF7,6,5,2024-10-07T15:07:42.781547,41,False,12,7,False,True,True
ESxn6Jdu,194,1,2024-10-07T15:07:42.781547,39,False,7,3,False,False,False
EsWcv75S,103,13,2024-10-07T15:07:42.781547,56,False,6,4,False,True,False
I7s9fxkO,19,13,2024-10-07T15:07:42.781547,97,False,12,8,False,False,False
Jo2L80NO,216,17,2024-10-07T15:07:42.781547,88,False,20,10,False,False,False
x7qPsxFT,3,12,2024-10-07T15:07:42.781547,10,False,20,7,True,False,True
svuKEtni,285,12,2024-10-07T15:07:42.781547,43,False,20,15,True,False,False
IyGHRu6Z,196,10,2024-10-07T15:07:42.781547,9,False,17,1,False,False,False
3PUdKUyB,189,8,2024-10-07T15:07:42.781547,38,False,12,4,False,False,True
O40E2c3S,156,5,2024-10-07T15:07:42.781547,96,False,5,1,False,True,False
J6J3HbEP,169,4,2024-10-07T15:07:42.781547,19,False,11,5,False,True,False
xR8nZpC0,82,18,2024-10-07T15:07:42.781547,68,False,11,8,False,True,True
KHshgMeo,208,16,2024-10-07T15:07:42.781547,91,False,14,2,False,False,True
dbD3zwKX,42,10,2024-10-07T15:07:42.781547,29,False,5,4,False,True,False
ffrCjt8U,157,10,2024-10-07T15:07:42.781547,15,False,18,16,True,False,False
yLKRr07w,205,19,2024-10-07T15:07:42.781547,33,False,15,12,False,True,False
q0a9ctqK,288,7,2024-10-07T15:07:42.781547,30,False,17,13,False,True,True
ucrzrZCD,175,10,2024-10-07T15:07:42.781547,60,False,17,4,False,True,False
AZUg2Zkf,204,13,2024-10-07T15:07:42.782546,51,False,18,11,True,False,False
9brPcV4t,55,8,2024-10-07T15:07:42.782546,71,False,13,12,False,True,True
bdaLiXzF,190,10,2024-10-07T15:07:42.782546,38,False,13,8,False,True,False
znkucGMf,276,15,2024-10-07T15:07:42.782546,34,False,6,1,False,False,False
jIFabSzH,142,17,2024-10-07T15:07:42.782546,98,False,6,4,False,True,False
D2j5PYbi,143,11,2024-10-07T15:07:42.782546,90,False,11,7,True,True,True
6fWF2FBD,30,6,2024-10-07T15:07:42.782546,78,False,14,13,False,True,False
9cPXov66,79,11,2024-10-07T15:07:42.782546,33,False,19,0,False,False,True
Nj2vF0wg,204,5,2024-10-07T15:07:42.782546,24,False,10,3,False,False,True
WOQgt0bE,120,20,2024-10-07T15:07:42.782546,49,False,6,5,False,True,True
7jcD7HIJ,144,4,2024-10-07T15:07:42.782546,74,False,12,3,True,True,False
6hln37Lm,62,17,2024-10-07T15:07:42.782546,40,False,9,3,False,True,False
DKALIoCv,136,16,2024-10-07T15:07:42.782546,34,False,7,5,False,True,True
q40JMvEY,24,11,2024-10-07T15:07:42.782546,78,False,17,12,True,False,True
xF3Gwq89,107,16,2024-10-07T15:07:42.782546,53,False,14,4,False,False,False
PkHgl9HQ,200,3,2024-10-07T15:07:42.782546,65,False,10,2,False,False,True
QtGCxdJD,87,17,2024-10-07T15:07:42.782546,32,False,19,4,False,False,True
Wov9wl29,143,1,2024-10-07T15:07:42.782546,39,False,13,3,True,False,True
F5978Kx7,11,17,2024-10-07T15:07:42.782546,3,False,18,10,False,True,True
qXcH6yto,226,11,2024-10-07T15:07:42.782546,54,False,17,2,True,True,True
r7Sjv9xa,105,13,2024-10-07T15:07:42.782546,95,False,11,3,True,False,False
rcrKcILQ,44,15,2024-10-07T15:07:42.782546,43,False,19,1,False,False,True
vIKjRlQK,38,16,2024-10-07T15:07:42.782546,62,False,20,4,True,False,False
QxKKM5Pk,93,2,2024-10-07T15:07:42.782546,11,False,12,2,True,False,True
Zpgfm6i6,65,9,2024-10-07T15:07:42.782546,15,False,20,2,False,False,False
4PBsZSOj,240,10,2024-10-07T15:07:42.782546,34,False,17,1,True,True,True
pXfhySXU,297,7,2024-10-07T15:07:42.782546,42,False,18,6,True,True,True
3d5kW5wD,61,15,2024-10-07T15:07:42.782546,3,False,13,9,False,False,True
4oIH2gU4,288,13,2024-10-07T15:07:42.782546,15,False,14,4,True,True,True
HBNygFEk,102,19,2024-10-07T15:07:42.782546,79,False,17,3,True,True,False
pqSKQ9t6,56,2,2024-10-07T15:07:42.782546,10,False,14,8,True,False,False
tNw6YRAq,118,7,2024-10-07T15:07:42.782546,56,False,15,10,False,True,True
4fy7mCCo,64,4,2024-10-07T15:07:42.782546,100,True,16,16,True,True,False
iDuAs2xT,253,5,2024-10-07T15:07:42.782546,16,False,11,9,True,False,True
TrMJ55YC,266,19,2024-10-07T15:07:42.782546,67,False,18,17,False,True,True
iwqgLszC,147,1,2024-10-07T15:07:42.782546,50,False,9,3,False,True,True
XyEJXe0J,268,11,2024-10-07T15:07:42.783545,56,False,15,3,True,False,False
36ibibAa,46,15,2024-10-07T15:07:42.783545,88,False,7,1,True,False,False
7a9vE3mF,55,10,2024-10-07T15:07:42.783545,8,False,13,10,False,True,True
Qmjugdn7,195,5,2024-10-07T15:07:42.783545,84,False,16,10,False,False,False
mFPMH6xz,244,6,2024-10-07T15:07:42.783545,83,False,15,9,False,True,False
f0MMz4Ay,133,20,2024-10-07T15:07:42.783545,21,False,11,2,True,True,True
5YGAkXLn,170,7,2024-10-07T15:07:42.783545,63,False,18,8,True,True,True
yS4aB7yR,56,5,2024-10-07T15:07:42.783545,91,False,15,4,False,False,True
UhSCZham,101,14,2024-10-07T15:07:42.783545,50,False,17,8,False,False,True
0iCD1Yrp,256,17,2024-10-07T15:07:42.783545,82,False,5,4,True,False,False
UNERnnBF,239,8,2024-10-07T15:07:42.783545,11,False,16,13,True,False,True
tHpH8uH7,228,4,2024-10-07T15:07:42.783545,2,False,6,3,False,True,True
04lrMmrx,54,18,2024-10-07T15:07:42.783545,15,False,12,11,False,False,False
F6NDN5ea,221,19,2024-10-07T15:07:42.783545,45,False,19,14,False,True,False
1EBUHOwU,147,11,2024-10-07T15:07:42.783545,70,False,5,0,False,False,True
pVnokgIy,226,9,2024-10-07T15:07:42.783545,1,False,5,3,True,False,True
emN29z14,77,4,2024-10-07T15:07:42.783545,33,False,18,11,False,True,False
FEUCChiw,277,18,2024-10-07T15:07:42.783545,43,False,19,17,False,True,False
jcpkNUDd,235,14,2024-10-07T15:07:42.783545,94,False,9,7,False,True,False
nlKKFUfu,222,19,2024-10-07T15:07:42.783545,78,False,8,3,False,False,True
r3MOz11J,99,12,2024-10-07T15:07:42.783545,93,False,16,13,False,False,False
vP17HhhV,201,4,2024-10-07T15:07:42.783545,83,False,13,0,True,False,True
hcwlfF4X,210,8,2024-10-07T15:07:42.783545,74,False,5,2,False,False,False
P1fvyE2p,97,14,2024-10-07T15:07:42.783545,45,False,13,1,True,True,False
LfNDgeKW,256,9,2024-10-07T15:07:42.783545,60,False,8,4,False,True,False
1ztT26wq,35,11,2024-10-07T15:07:42.783545,6,False,6,0,False,True,True
gzUAGQNG,299,7,2024-10-07T15:07:42.783545,86,False,10,7,True,False,False
Ss6rHiUw,217,12,2024-10-07T15:07:42.783545,45,False,12,11,True,True,False
D57zjkYF,94,12,2024-10-07T15:07:42.783545,7,False,6,5,True,True,True
FteBh8gW,117,7,2024-10-07T15:07:42.783545,37,False,10,8,False,True,True
Bo5fdJYv,173,8,2024-10-07T15:07:42.783545,13,False,10,1,True,True,False
pNWuUxNf,123,4,2024-10-07T15:07:42.783545,31,False,20,14,False,True,True
xnJWye6u,200,13,2024-10-07T15:07:42.783545,48,False,20,12,False,False,True
9PbMLerk,78,1,2024-10-07T15:07:42.783545,93,False,10,8,False,True,True
nzJqZ6ta,94,8,2024-10-07T15:07:42.783545,77,False,8,4,True,False,False
Wmcyxl4Y,23,13,2024-10-07T15:07:42.784545,10,False,15,12,False,False,False
4BpPNiha,62,14,2024-10-07T15:07:42.784545,49,False,5,4,False,True,True
3KTA83mj,135,11,2024-10-07T15:07:42.784545,2,False,17,12,False,False,True
5k1PqZeL,56,11,2024-10-07T15:07:42.784545,95,False,10,7,False,False,True
oEAgRLvE,272,6,2024-10-07T15:07:42.784545,87,False,12,0,True,True,True
HkEqIWhX,208,8,2024-10-07T15:07:42.784545,5,False,5,2,True,True,True
wnR0s6R0,208,7,2024-10-07T15:07:42.784545,37,False,6,0,True,False,False
B3H0DhmM,194,5,2024-10-07T15:07:42.784545,100,True,7,7,True,True,True
PV3kklnj,299,20,2024-10-07T15:07:42.784545,37,False,14,5,False,False,True
kR2EVq2S,186,18,2024-10-07T15:07:42.784545,28,False,12,5,True,False,True
NSAKTRvO,185,16,2024-10-07T15:07:42.784545,87,False,7,5,False,True,False
I8QdDYbg,61,19,2024-10-07T15:07:42.784545,98,False,17,0,False,False,True
DZDAI1jC,14,14,2024-10-07T15:07:42.784545,24,False,20,15,True,True,True
oTU7VVz7,294,5,2024-10-07T15:07:42.784545,45,False,11,0,False,True,True
NuCEVqjA,155,20,2024-10-07T15:07:42.784545,81,False,9,4,False,False,False
v0r1JiDI,175,11,2024-10-07T15:07:42.784545,27,False,20,2,True,False,False
a5Nlj2Vb,59,15,2024-10-07T15:07:42.784545,93,False,10,5,True,False,False
wR3rPgo9,184,14,2024-10-07T15:07:42.784545,58,False,14,1,False,True,False
5x8yPXKg,229,16,2024-10-07T15:07:42.784545,82,False,6,5,True,False,True
9MeZHWnJ,189,2,2024-10-07T15:07:42.784545,83,False,6,0,True,True,True
vjbNHjzZ,218,19,2024-10-07T15:07:42.784545,86,False,17,10,True,True,True
5RmvHHLD,215,5,2024-10-07T15:07:42.784545,79,False,16,0,True,True,False
W9UWW8JC,134,11,2024-10-07T15:07:42.784545,84,False,10,8,False,True,False
kingSyw3,295,19,2024-10-07T15:07:42.784545,34,False,13,7,True,False,True
GHPPMZY9,137,19,2024-10-07T15:07:42.784545,62,False,19,17,True,True,True
7wYDfrCb,179,13,2024-10-07T15:07:42.784545,23,False,9,7,True,False,True
lmfEtWD7,16,6,2024-10-07T15:07:42.784545,20,False,10,4,True,False,True
5AhoMFrW,121,13,2024-10-07T15:07:42.785544,34,False,10,2,False,False,True
iaXHwmpk,56,20,2024-10-07T15:07:42.785544,4,False,5,1,False,True,False
1gSFfnd2,141,20,2024-10-07T15:07:42.785544,78,False,11,1,True,True,False
MnaHSUpV,155,3,2024-10-07T15:07:42.785544,5,False,15,13,True,False,True
pbEyNbgM,200,7,2024-10-07T15:07:42.785544,43,False,15,7,False,False,True
ZPdlWLsU,9,15,2024-10-07T15:07:42.785544,100,True,9,9,True,False,True
oQSa1zoV,154,12,2024-10-07T15:07:42.785544,65,False,11,2,True,True,False
t0ZAa5Rc,85,10,2024-10-07T15:07:42.785544,82,False,14,8,True,False,False
5RBJnM1D,204,1,2024-10-07T15:07:42.785544,46,False,19,6,False,True,True
vX84bS9r,60,5,2024-10-07T15:07:42.785544,76,False,20,11,True,False,False
7YoOFbab,220,15,2024-10-07T15:07:42.785544,80,False,17,8,True,True,True
M6ohUYx9,14,13,2024-10-07T15:07:42.785544,40,False,6,0,False,False,True
mhEiUFtu,272,3,2024-10-07T15:07:42.785544,86,False,11,7,True,False,True
TdQhaXGv,169,9,2024-10-07T15:07:42.785544,61,False,5,3,True,True,True
DE3BCySn,213,17,2024-10-07T15:07:42.785544,45,False,14,1,False,False,False
caumQeMr,112,18,2024-10-07T15:07:42.785544,64,False,18,14,False,False,False
7TLnTlpB,70,6,2024-10-07T15:07:42.785544,85,False,7,1,True,True,False
TgkjAFTx,1,1,2024-10-07T15:07:42.785544,4,False,17,8,True,False,True
UXvmKglW,92,4,2024-10-07T15:07:42.785544,22,False,14,9,True,True,False
zGzUVonD,169,17,2024-10-07T15:07:42.785544,99,False,14,3,False,False,True
KfbJhpFy,166,15,2024-10-07T15:07:42.785544,56,False,20,2,False,False,True
PZRgS876,94,17,2024-10-07T15:07:42.785544,58,False,17,7,False,True,False
WqfKeg6l,82,19,2024-10-07T15:07:42.785544,59,False,5,3,True,False,False
EqxL386x,186,5,2024-10-07T15:07:42.785544,29,False,11,0,True,True,True
oVoID0Ze,13,11,2024-10-07T15:07:42.785544,90,False,13,11,True,False,True
