quizId,userId,courseId,enrollmentId,totalScore,obtainedScore,date
4NUEmJLl,191,9,iN5j3npZ,100,27,2024-10-07
08y4v6TK,53,17,QtnrmXFv,100,92,2024-10-07
8TgCDYUS,31,5,HdiE2opC,100,22,2024-10-07
A7rLuhMT,34,20,eW4CJImt,100,30,2024-10-07
YNb2W9EE,220,4,jClOHawh,100,51,2024-10-07
1pJEg1Bi,37,13,3pdpP1RI,100,76,2024-10-07
LoVdNcuB,283,1,meWFmwLQ,100,27,2024-10-07
xGTTnUme,208,2,CIaFkgnx,100,75,2024-10-07
n1B5i3rz,226,17,LOuAUF8e,100,18,2024-10-07
C6A5mlBj,15,2,FXhRFHQz,100,64,2024-10-07
EXoHXn7X,64,6,g8R9bRuf,100,68,2024-10-07
ctgyCwmo,239,5,AG6dAYOC,100,83,2024-10-07
M0zjwA4f,78,13,9EVchBUa,100,82,2024-10-07
eUFYaKz4,278,1,2H7CilJr,100,74,2024-10-07
hdTQtxUy,120,7,brqNE2w8,100,84,2024-10-07
UzmKpGTf,284,19,RsjCFB20,100,92,2024-10-07
FUOCAEtP,147,20,EcOgEWCx,100,46,2024-10-07
fcg03gTv,294,19,LHT0tTJ0,100,38,2024-10-07
ZfTYiUFy,129,3,F8UPPfQV,100,92,2024-10-07
zjzus6u4,286,17,XkyU31IC,100,61,2024-10-07
mY3x5iwm,182,16,hcQwtTfZ,100,16,2024-10-07
kpiuUfMv,31,15,T7soEU4N,100,100,2024-10-07
rF8tQL2I,300,8,4NRhtATZ,100,40,2024-10-07
VY8LRn4m,183,19,rpFXDrZ1,100,58,2024-10-07
xlkxTWRz,41,13,i6rGZTPa,100,31,2024-10-07
qog4MQki,48,18,zY4N4bly,100,12,2024-10-07
5vMrINVE,15,15,KIHRS5PM,100,94,2024-10-07
pVk3aJm5,228,7,FDgypyCM,100,0,2024-10-07
OcBK3eWX,5,17,K40YLcdv,100,63,2024-10-07
cCGYuZhv,39,5,nOBbfAlh,100,86,2024-10-07
t5esIf3U,157,18,Nga3hbdC,100,26,2024-10-07
8LvKH5kG,270,11,Xgl443pH,100,72,2024-10-07
UgI1Ce8O,22,7,WMolyAh9,100,69,2024-10-07
9rxUZR5L,174,19,UPPv2GSF,100,70,2024-10-07
UAlSjNuH,133,2,laNX6rBh,100,98,2024-10-07
qSB6WBqf,272,1,EWQIWpmg,100,92,2024-10-07
Oe1dibMI,57,3,r8Lg9FHO,100,74,2024-10-07
1QQgy9Of,264,15,08o1ZM1E,100,39,2024-10-07
P1Xltb5C,277,15,w7fb2IoL,100,49,2024-10-07
auDYQ6dK,89,5,1Oo33R4i,100,1,2024-10-07
WlO1BMsA,38,10,QhA5ghCm,100,95,2024-10-07
D4YsneGN,270,13,aT5oUQh6,100,35,2024-10-07
iRKCbW3X,150,10,1hSD6Uek,100,85,2024-10-07
uu9IHbWq,211,20,nwt63sDg,100,27,2024-10-07
i7VmNqn4,291,3,jqYpB2RG,100,28,2024-10-07
yLp4ubBT,92,10,qH6LaXDA,100,99,2024-10-07
T3Dr0na9,81,19,LgjkHYHC,100,94,2024-10-07
Yf6JYFoc,296,14,HPmhvd4a,100,18,2024-10-07
C2k02jWz,278,7,Wo9V2lls,100,77,2024-10-07
OpYooRPL,193,1,mb6JXhSc,100,34,2024-10-07
aYRTqYsr,67,6,409170ip,100,34,2024-10-07
kn6yOtC4,51,10,V31HJzKI,100,0,2024-10-07
rKbW98Qf,245,6,ZtAg1RmP,100,84,2024-10-07
Gmr228xf,154,17,PDpCBfVI,100,64,2024-10-07
vJmL04Y5,150,4,O3S9hrK8,100,80,2024-10-07
MbkQPQnq,65,5,zeegg0bS,100,45,2024-10-07
Oy2XlutS,115,2,2asPkcox,100,79,2024-10-07
2I5A9rsG,147,13,ZGQjkZ01,100,64,2024-10-07
saw3eLdT,95,11,3jlrUwJx,100,59,2024-10-07
RgEuj7qH,87,1,azANxbiq,100,44,2024-10-07
JuMXsjSQ,202,12,o3YfiHyu,100,76,2024-10-07
tR5mp6x2,100,14,bFl8UDBv,100,62,2024-10-07
V3TCI9T6,261,9,bt5W6kmC,100,13,2024-10-07
WD8QOSCQ,71,18,pYO3uknT,100,81,2024-10-07
JHFHPiXv,89,3,HTxHIVWH,100,56,2024-10-07
TGH8edQ0,48,3,W7zhKXuf,100,37,2024-10-07
uMk1t2VI,5,8,trpo3w0D,100,81,2024-10-07
lWetyXE2,221,7,3Lign9kL,100,12,2024-10-07
SGgkGGhM,127,20,jgAFGUsh,100,7,2024-10-07
WFUFTPcC,21,4,CgI3GgLU,100,51,2024-10-07
TqSqAP39,286,10,Ip65Nrr9,100,52,2024-10-07
8ozyoVcH,2,9,5dvWkxx7,100,30,2024-10-07
A2RUA5FB,241,16,vHmUMUNC,100,19,2024-10-07
kMCozB4I,154,18,6rRyvwCS,100,12,2024-10-07
fUrX6kFK,190,2,mvcRvUE8,100,18,2024-10-07
t13PJUXO,125,3,3YH0d3dW,100,20,2024-10-07
E12iqJ2N,205,10,Vu3ffc1W,100,67,2024-10-07
WBRxxjw9,276,20,6FjUEHXU,100,43,2024-10-07
vy6CXLLO,277,12,pz1cmzPC,100,10,2024-10-07
5ySWxHVV,259,20,zQRfGrYN,100,31,2024-10-07
R6HYVDx6,213,1,BL4RBjwV,100,56,2024-10-07
pc5YYrNQ,100,18,0xQKnZSU,100,4,2024-10-07
0Rp8Zx3F,143,9,BH9FV7AK,100,57,2024-10-07
6Hplzn0X,123,10,mXK5ZeTv,100,2,2024-10-07
G5ujWhTl,56,15,Li3YaIdK,100,51,2024-10-07
4ChhavHH,66,13,iFq38xpj,100,9,2024-10-07
NbNtey0j,54,2,OmoIuGnr,100,28,2024-10-07
ghDl6ZG5,31,4,rvycwIjG,100,24,2024-10-07
ThHEPeX3,68,10,JthdbYlu,100,26,2024-10-07
JzXYcCQ0,1,5,K8C6rJPP,100,3,2024-10-07
Yjxu6bCh,74,20,tatbpLyK,100,19,2024-10-07
cCQPQAeo,113,1,z6r0Wbe1,100,8,2024-10-07
esRrix3U,221,13,xzG6hz9y,100,35,2024-10-07
JcPEqfd4,174,20,LccvSPOJ,100,9,2024-10-07
XUfpurFY,268,20,on9kSr4Z,100,28,2024-10-07
WaquLIN2,233,18,SOLQMmw1,100,29,2024-10-07
CAEcMZdi,232,1,1xuBOZYf,100,11,2024-10-07
nm7qypCZ,207,3,e7xcpL68,100,0,2024-10-07
MZ3yiRZe,210,20,LahRr56m,100,30,2024-10-07
e0QBtgf6,76,7,uETEu6dK,100,33,2024-10-07
bXGF3O9g,204,15,gvsFO46n,100,98,2024-10-07
AV2PiVPk,221,3,u6t1ve49,100,42,2024-10-07
Boa3kFEY,113,5,1ZvAm390,100,3,2024-10-07
8kFtA8KX,229,3,J6XW6nKE,100,0,2024-10-07
MjJPjcKb,259,9,zFbbkG2s,100,66,2024-10-07
cU0EFFut,289,1,QnHVSD72,100,100,2024-10-07
fEi3hcL0,42,17,WYFWPouo,100,83,2024-10-07
xZ2VKgRT,277,16,pioB64xu,100,59,2024-10-07
dWCJoXBm,41,9,DVoX3oNs,100,88,2024-10-07
wmha2BGp,174,18,jsCZ5PhC,100,30,2024-10-07
09LumdQy,149,13,1shiQpDJ,100,22,2024-10-07
fuHqB4K4,239,20,Dy7Fp1Aq,100,23,2024-10-07
HmgnWm0k,156,3,pZHlXTeN,100,81,2024-10-07
Uyi55ofH,119,16,PDg6s1yD,100,32,2024-10-07
0G0k47dm,277,8,I9StGn2O,100,69,2024-10-07
uP9zj4gg,239,10,Ix7u7jAa,100,45,2024-10-07
rxHt37pC,104,15,VQwvQFZX,100,19,2024-10-07
pZNsCcEf,173,20,sHRpJTAx,100,86,2024-10-07
kvlKJnb7,238,12,63VTsfzI,100,62,2024-10-07
eeCmRKQB,146,9,DMSLecfP,100,3,2024-10-07
HRNy82jt,43,5,ACHlgB4l,100,11,2024-10-07
oPrhQbKr,203,16,AwVikgem,100,69,2024-10-07
zbIeY2Kn,218,16,CowWqhlZ,100,91,2024-10-07
Wv96YOD1,222,15,hmjxim0L,100,55,2024-10-07
lz6BfpbL,216,16,Gg3KQLbW,100,75,2024-10-07
OHejkoK2,176,18,6cTPqVP1,100,41,2024-10-07
FeLmwM4h,208,14,HgHtFEoB,100,3,2024-10-07
xE4c0aLI,139,11,2s1Z6OnG,100,31,2024-10-07
PFWTLHex,65,7,VEKvIJe1,100,67,2024-10-07
WyrHm08G,295,11,7dnufPup,100,83,2024-10-07
nrBL45mA,164,10,P2L03yx0,100,75,2024-10-07
VQlC55hW,163,4,FrcNWK1C,100,35,2024-10-07
fTQAXrF3,6,15,BDpKzMy0,100,0,2024-10-07
jWPA8uTI,122,11,0SkbVzX9,100,38,2024-10-07
g8yKunsV,205,11,HnLXsfin,100,4,2024-10-07
BwNAuN3q,82,20,FjvMeY5F,100,85,2024-10-07
0W2hhSC3,256,8,HYHcBjXR,100,21,2024-10-07
RYcnHn14,66,5,QTlvztw6,100,35,2024-10-07
DY1x6ZWu,56,9,z92aonS3,100,48,2024-10-07
o6yrtldz,161,6,RKsA0P19,100,15,2024-10-07
zNXRLR1F,261,20,H4kEKmJF,100,6,2024-10-07
ptAUL2Lw,115,17,3xrgZ0rT,100,74,2024-10-07
mrRLyNQi,151,16,aqfPW1GR,100,86,2024-10-07
hdLH5cqO,238,19,GHheya6F,100,59,2024-10-07
Hk3FKiIC,272,13,r11Q4xd5,100,48,2024-10-07
9iGfAksO,120,8,dZpjDvOS,100,97,2024-10-07
70GoLMVk,217,10,pIlSkFC7,100,42,2024-10-07
KAesyifv,128,1,U7IWDawX,100,70,2024-10-07
2fqVc6dM,29,16,8XFii1Ns,100,96,2024-10-07
qJzJK7li,95,3,yzPM6IRX,100,52,2024-10-07
KIaFyyxd,277,5,2w9I2Cyy,100,95,2024-10-07
1SwoIG6e,88,11,BijOXCoX,100,12,2024-10-07
T9M8m9Fm,23,19,snDiAGlf,100,17,2024-10-07
FGgvGvCX,226,8,lB6a3gQP,100,59,2024-10-07
FSgGv2YN,219,11,surwdxVc,100,73,2024-10-07
kdc6rJ1x,146,13,igsWlWef,100,15,2024-10-07
iKblKJO2,167,20,egkevHFT,100,57,2024-10-07
m9IOXY3H,125,20,lB3zK6Uu,100,97,2024-10-07
ku1G44pp,105,3,g0FwAmMh,100,87,2024-10-07
NGtmQiau,291,4,DjBeVQOg,100,83,2024-10-07
Q1T7Gm1L,93,11,kV0IYc8M,100,73,2024-10-07
rM0K8Mme,158,7,DSt6ZYZn,100,0,2024-10-07
YwvaQ8dg,223,17,9wWKAlxk,100,45,2024-10-07
9TJW0LK2,182,4,LqJUjGgw,100,62,2024-10-07
gTgpk3eF,277,1,DQ3w67Tw,100,88,2024-10-07
SttR1jow,245,19,4yXYwHfe,100,22,2024-10-07
39CqGgfl,134,19,ScV4bJ8H,100,51,2024-10-07
sbedQvVt,27,8,ZFyE7VwC,100,14,2024-10-07
HYYwXgnL,23,3,YJ0LCSwB,100,11,2024-10-07
CwdVkL0o,45,1,vGE4COlM,100,14,2024-10-07
cSRg1VL8,120,13,zBAbGvS1,100,31,2024-10-07
dUdBSHLd,294,10,Bgm2kYtZ,100,10,2024-10-07
gKlhbawU,105,15,e2FCSqa8,100,87,2024-10-07
3Fo81sYk,233,8,7STpEG3W,100,18,2024-10-07
RwbWB9vv,251,6,IaDXJ6OK,100,33,2024-10-07
MfmrT7mO,133,18,bJyKTOkV,100,54,2024-10-07
XbVgrU7e,244,16,HFfVORtr,100,5,2024-10-07
rrf7P5Zo,181,20,pru3Ikka,100,66,2024-10-07
0p9JmwRe,201,5,LJbpJ9Pq,100,77,2024-10-07
IHh3kVEg,205,2,QqLt1bNQ,100,62,2024-10-07
PbeMF6Xj,144,14,hAeBbl8D,100,76,2024-10-07
9kYmznrp,215,1,PlPlwkhH,100,49,2024-10-07
1rfz6uOy,108,10,yfnS6QGt,100,40,2024-10-07
yeSFAnpZ,186,14,R7iKWENk,100,43,2024-10-07
Tr3NBxez,158,12,9E9CowPY,100,9,2024-10-07
Hp5goLzL,35,20,MBkJLzMl,100,55,2024-10-07
S1DxEfGu,149,19,IRyechN9,100,79,2024-10-07
XdfDdCfU,189,13,JBT3PJ1v,100,84,2024-10-07
JnEpe3ud,31,9,T0CSPzOl,100,43,2024-10-07
Xm33ZAQI,281,14,W8BAHoMz,100,66,2024-10-07
wwgBRQXq,14,10,IBmAam4k,100,93,2024-10-07
hFHmUMAI,250,2,4SHCBsag,100,21,2024-10-07
gc7JGuze,5,16,5V3ZkJnj,100,84,2024-10-07
81bWNmjy,165,2,0o0bUudy,100,1,2024-10-07
C9STaIsS,225,16,1ogue9XN,100,39,2024-10-07
lAOLctZb,101,10,1ERiggLq,100,59,2024-10-07
ZYKiIFZ1,145,19,afWyYY6C,100,33,2024-10-07
7OQ07a5O,98,5,vAl4RUVG,100,11,2024-10-07
z2zEC0bQ,267,20,7P5wimqv,100,24,2024-10-07
bdiKweFP,75,15,S56lPlPQ,100,17,2024-10-07
QCEneCRa,210,6,65yGjA4Y,100,3,2024-10-07
lBrCVbcn,132,4,1H4xpgKi,100,13,2024-10-07
R6RpW6MD,26,8,ope5TPKH,100,45,2024-10-07
MUNnAx3N,285,2,2Qwy4Aom,100,46,2024-10-07
Fb9wiwMJ,200,2,kXeMnWa5,100,88,2024-10-07
XG0VzrIi,259,19,vaaVfJCy,100,22,2024-10-07
zlAGSUIP,224,8,X85pPM6J,100,1,2024-10-07
HV9ahd7J,235,6,QTX5wcS5,100,49,2024-10-07
Mur7cyVz,34,4,LOqomTxY,100,39,2024-10-07
MnvbzlMg,292,12,H3R07X4V,100,69,2024-10-07
VyEjzoxc,234,17,X5y1nYdb,100,37,2024-10-07
eb9w3YRk,276,6,RukEd4ip,100,26,2024-10-07
hAYsZfWI,27,9,mB9DheWh,100,86,2024-10-07
C1p5cYKh,27,10,uHxaKdyM,100,70,2024-10-07
w000KIlO,261,16,YaKPV2MQ,100,61,2024-10-07
Fj7KYiRi,152,18,NCAgWL7M,100,47,2024-10-07
RtjgTDSM,126,9,7pNmhz28,100,86,2024-10-07
YLtBG5Jl,38,12,W3OxnHzO,100,87,2024-10-07
bnO4b49H,90,17,zsN3v2Vg,100,96,2024-10-07
wH1TC3Ky,233,13,5g5BbP4e,100,28,2024-10-07
vDOWLYYD,187,11,eoZ8tEuW,100,8,2024-10-07
WoohgOY7,114,19,Xv2xXPWo,100,1,2024-10-07
WzN9jymL,195,6,ztFdIZFQ,100,7,2024-10-07
s5NDP7n6,137,15,BJwcc0kz,100,86,2024-10-07
x1qeX39M,128,13,VPROkCED,100,76,2024-10-07
K7zyoNC2,296,20,eXYwt9zz,100,82,2024-10-07
PWX415Nj,96,1,ypiiMOgQ,100,56,2024-10-07
ghKk0NJc,158,6,wN2uuu2R,100,38,2024-10-07
Q0CnXN1P,117,17,CNrocYsf,100,83,2024-10-07
F5MnIu4x,103,18,D7QEvYlV,100,10,2024-10-07
e1NLsB1G,274,13,psN8yAV5,100,45,2024-10-07
s9ehygnI,272,10,Tvi0qMuW,100,50,2024-10-07
B3BgeyyI,252,6,IB8lZfh0,100,90,2024-10-07
sSYwE1ZE,198,9,nKcPKSAI,100,50,2024-10-07
bz7dBRTs,298,16,LMGW4RVg,100,83,2024-10-07
1kZcuTox,127,15,yTbqQYmi,100,75,2024-10-07
VfVT9hgl,212,12,987np7Ar,100,16,2024-10-07
3eZtnk6Q,45,17,hqNBM8Hv,100,75,2024-10-07
zhwA6Uud,71,19,2IOrZd2e,100,55,2024-10-07
khnliYf8,41,20,yLEbAm35,100,61,2024-10-07
SMpsTYAj,211,17,xkoBtDgy,100,79,2024-10-07
Tfwaa5vX,91,7,A8cV90ru,100,62,2024-10-07
c7RwoH01,255,3,VbiT4Y1P,100,20,2024-10-07
qbLN14HU,234,3,yytx7FQw,100,74,2024-10-07
cnoSQlTk,12,2,pGLlIngp,100,10,2024-10-07
JxvKmSdn,202,3,DifytI2J,100,88,2024-10-07
KNlMk4Oc,237,1,aMkXASUp,100,32,2024-10-07
1u8xKI0g,65,14,9NYKwSjI,100,27,2024-10-07
wfNj7AYg,2,14,RTlJt5Ut,100,72,2024-10-07
SwktITis,111,9,7BfVw95S,100,41,2024-10-07
YXbyboyM,275,16,xZsliayA,100,20,2024-10-07
jKuicuVm,278,12,vX0hqyg9,100,65,2024-10-07
WH063Jqk,130,20,zy2RNo17,100,26,2024-10-07
8GA8dNhq,241,15,zkZO2QNz,100,14,2024-10-07
ZpYEcv1Z,297,18,r1ZlC4j2,100,57,2024-10-07
dQvcgNAg,72,16,Vo8zn3EV,100,17,2024-10-07
yhnEbfHy,12,1,MoHEkHXo,100,31,2024-10-07
yyNEMIET,131,2,HI00Qkqr,100,35,2024-10-07
zia7zC1W,279,1,PeIvX3ow,100,41,2024-10-07
Ed3EnYxB,227,3,dDAXjG1X,100,77,2024-10-07
QSdyTs5i,248,9,UkAuzT7N,100,44,2024-10-07
QWlEdxcs,232,10,MThgQjXL,100,17,2024-10-07
8mwosvak,135,7,Hgcn16aU,100,82,2024-10-07
feYYwY73,107,15,qOpb1NTE,100,79,2024-10-07
AK2fLeGJ,72,14,34O92Doa,100,23,2024-10-07
swa7IUek,172,12,jrtALV9L,100,85,2024-10-07
Hj7AWohU,89,2,GiDxwVPy,100,23,2024-10-07
1NhFSHmB,175,2,GXl53fDg,100,52,2024-10-07
3q7szBDq,249,17,ubGpPwdy,100,83,2024-10-07
SQXVx7E5,30,4,Y9mrMIyx,100,72,2024-10-07
sx7hls1e,114,7,4QATqsjW,100,99,2024-10-07
c9CG5nD8,257,17,9exJoSOY,100,44,2024-10-07
NjnTd7VB,61,5,l9y3fhr8,100,74,2024-10-07
EoPL6LqJ,4,6,Ol1OXIU2,100,74,2024-10-07
IwHDO0Ux,214,13,LZuI6hXQ,100,86,2024-10-07
ZV3w2WWr,153,5,arxDyF9g,100,100,2024-10-07
a7UvFxtI,55,5,h3s5HQp2,100,37,2024-10-07
ejiPn6X7,178,5,ZULUomh8,100,100,2024-10-07
XlNma8dw,3,6,BfXJkCHS,100,25,2024-10-07
xtaXKG4E,161,14,TzsyyDM5,100,95,2024-10-07
aSnj1wsS,52,14,akS6bDlc,100,91,2024-10-07
PBcJGIRu,204,10,XJpBYRkl,100,30,2024-10-07
LKirgYmn,271,10,4S50B0vG,100,38,2024-10-07
5Jjijs01,134,2,L3wV7fcz,100,0,2024-10-07
IbTm3xZG,12,3,OzoSn41D,100,46,2024-10-07
5muO4PCm,164,7,bkO4mlxh,100,12,2024-10-07
90dYAZID,159,3,Tbtq2PB5,100,70,2024-10-07
uI4kD3oy,123,20,Zf3AA4Ft,100,89,2024-10-07
J7r4xGDN,28,17,7qdyjaer,100,92,2024-10-07
udLtIqru,258,1,DyHbt5Fc,100,83,2024-10-07
GqmPMYsW,298,5,ASpw1jAr,100,4,2024-10-07
1nIweYXP,188,7,8aZeA3qL,100,45,2024-10-07
zLVfaApL,222,20,LN6IBlHF,100,10,2024-10-07
14XvZsxe,3,7,K8TIkSLh,100,8,2024-10-07
IhbgSsYl,254,4,dWdqRccg,100,51,2024-10-07
UzEO8Luz,245,11,XoESJdmW,100,93,2024-10-07
1KtQkwZ5,281,20,gbpXg8uV,100,66,2024-10-07
n4FCUXQo,121,12,gmKTAwe8,100,92,2024-10-07
zHSraWvR,164,8,pSuLzBVz,100,15,2024-10-07
ewjdY06e,286,11,C8258dA6,100,63,2024-10-07
gX6481ZY,167,6,0zMPchlC,100,29,2024-10-07
h4SyqLax,24,18,rz1lQZLN,100,57,2024-10-07
xgTbrS7T,286,20,6a58Tnob,100,32,2024-10-07
WXrgXy5c,270,15,NJ9yNzta,100,0,2024-10-07
ytuGAw6O,182,17,d3MYLp1X,100,18,2024-10-07
LhZu7SDD,300,5,Bm5RIj9F,100,54,2024-10-07
zH3WaOhL,152,10,EqDoNJKR,100,20,2024-10-07
kRj2RtDV,147,18,jSZO9KOn,100,62,2024-10-07
b9vwZ4mR,26,17,9BV2D1a3,100,79,2024-10-07
CMd1RN52,31,16,I2iMuImn,100,81,2024-10-07
xYsoWK3f,121,1,ii0rKv7G,100,83,2024-10-07
1ieylo5p,11,1,bK1gEAC5,100,9,2024-10-07
8fqGPj2S,240,19,AAaWpV8I,100,22,2024-10-07
1U66zxME,203,9,qsFFPfus,100,44,2024-10-07
xXqdZyGC,40,2,5EKExeqc,100,68,2024-10-07
GMhYxmUG,113,16,GFbRxUCl,100,72,2024-10-07
TLFjGonT,295,6,fsaVo496,100,55,2024-10-07
7o8lv9Dh,90,20,Xq8WAxT1,100,74,2024-10-07
q5vuc3l6,24,2,vck5S2P4,100,23,2024-10-07
916sE1Eq,50,11,TvI799qK,100,38,2024-10-07
PloB2QED,278,13,hkuxhp7f,100,70,2024-10-07
ZaWwdpm2,270,9,KT2bn783,100,48,2024-10-07
CHpobPX9,62,16,sIxBQuam,100,67,2024-10-07
eRft5h3J,270,18,ep0wfhlV,100,28,2024-10-07
HcVjd1nw,39,6,ABMsSFO8,100,7,2024-10-07
8N8ug8nI,265,20,GfV1oyBO,100,8,2024-10-07
Fs9EoMhN,30,9,63UEf5j6,100,86,2024-10-07
yMWMO7Gz,163,11,HhGbng1Y,100,55,2024-10-07
sJ8r0BUz,202,17,8Noiw0Mk,100,85,2024-10-07
fwrfy4mf,91,1,ZwyA7Riq,100,0,2024-10-07
xsK3maFG,159,6,7Ce8qp3G,100,35,2024-10-07
jucbfSop,27,14,xBszwkJW,100,37,2024-10-07
Ot4Po0YN,119,3,nBfSLQQE,100,31,2024-10-07
QUzk20K7,135,3,hqGMeTTH,100,7,2024-10-07
ndDsiM3u,86,8,odbpF2l6,100,0,2024-10-07
WSfQxWTj,209,5,Kja2KBVb,100,82,2024-10-07
DwfFWcI1,3,4,C33AdEgE,100,23,2024-10-07
pCu5bVNw,58,9,7fXGn1z0,100,64,2024-10-07
S8vWEHav,271,14,txZMRp3A,100,59,2024-10-07
b3SEOcoR,285,17,WbKSfqzp,100,91,2024-10-07
z8Fl9EjE,150,7,Hb17Zqmu,100,36,2024-10-07
lv0zYCdB,60,12,nVhDUT9w,100,5,2024-10-07
YGOyT7Cf,224,10,MmX2sRj7,100,94,2024-10-07
Mm2KbWI3,226,18,BhMALCFI,100,31,2024-10-07
p5yovIoX,22,1,bSPIrNNP,100,44,2024-10-07
sCreqADW,157,3,n12qJBay,100,94,2024-10-07
