feedbackId,courseId,userId,enrollmentId,overallSatisfaction,contentQuality,instructorEffectiveness,comments,createdAt
BD8yyZdl,19,162,D65uWcnU,3,5,1,Very informative.,2024-10-07
U5yoTVY8,20,136,QNsyTTsW,1,2,1,Could be better.,2024-10-07
z3Q5fucp,10,120,GerMnNdr,4,3,1,Could be better.,2024-10-07
wlGVReeM,5,22,NzpJTo2N,1,4,1,Could be better.,2024-10-07
AQLwvQey,6,31,AowY6cQP,1,5,1,Could be better.,2024-10-07
1thZHz6O,20,135,XWWbcR8y,3,3,3,Could be better.,2024-10-07
V8R4mb70,16,213,vsEv17Gy,3,3,3,Could be better.,2024-10-07
5nDxxTwg,9,32,w9FR2lIk,5,4,4,Could be better.,2024-10-07
Gv66qddi,16,73,gLYV7ADu,5,2,3,Great course!,2024-10-07
jrCnSwP1,10,281,AZKQ48Eu,1,5,1,Could be better.,2024-10-07
pN9ZgVQh,15,233,RbvsvgJP,4,1,4,Great course!,2024-10-07
ntThS0qF,1,172,x7gvj6rg,3,5,1,Great course!,2024-10-07
dJL6cgbn,8,23,58ycoW92,1,2,4,Great course!,2024-10-07
wr17QlDq,8,193,qOEZqy71,2,1,2,Great course!,2024-10-07
pbFbbbkd,5,198,V7Bq6bYi,4,3,3,Great course!,2024-10-07
HTqcKoaD,16,236,aCMO9ghx,4,1,3,Could be better.,2024-10-07
Y2HjJakg,16,219,R4i2Mycy,2,3,4,Great course!,2024-10-07
rG16F6EM,12,263,lcvVKtAt,1,5,1,Could be better.,2024-10-07
tS2MDFnN,3,264,mQqcLOgD,1,3,2,Could be better.,2024-10-07
olWCEBlw,2,283,Gv8xUd0O,5,5,2,Great course!,2024-10-07
IIzX3Bd4,14,203,cGSwmt9N,4,3,5,Could be better.,2024-10-07
0MRMzrl3,5,115,lR3cJvtp,2,2,3,Could be better.,2024-10-07
NWPT1hAW,18,275,8wTwUZI7,1,4,3,Very informative.,2024-10-07
gJv3UqC5,6,208,AiQacPSa,1,2,3,Could be better.,2024-10-07
XheuyTbP,5,250,Xx2ZAnIU,2,2,4,Great course!,2024-10-07
oEJlmyMb,15,163,msV816JH,5,2,2,Very informative.,2024-10-07
KXAxH4aT,7,2,IkHYIkcG,5,1,4,Very informative.,2024-10-07
n5ZyEv5s,10,216,5cARG1TU,2,1,1,Could be better.,2024-10-07
MgMrqhr5,19,158,WJWfLuR1,4,1,5,Very informative.,2024-10-07
OCxMg37G,2,26,UlSp2Quv,5,5,2,Could be better.,2024-10-07
FaQwiG9x,13,234,wYwv0z2D,4,1,2,Great course!,2024-10-07
qvfcmge0,3,2,AQ7FHMRq,2,4,4,Could be better.,2024-10-07
NUYXBWMO,9,247,9LLMPkKu,3,2,4,Very informative.,2024-10-07
xyulJIZD,2,245,Htft5nnP,1,2,3,Very informative.,2024-10-07
u74861nt,13,197,dFrOrmMR,3,1,3,Great course!,2024-10-07
dbKvCyYX,20,24,vRsS59k6,2,4,5,Could be better.,2024-10-07
ERdfPaEd,4,288,nFUBWFPQ,5,4,1,Very informative.,2024-10-07
uA9wwPF6,17,140,AyddNTJL,4,1,2,Great course!,2024-10-07
R2BVtlHG,18,214,Fegx2CjS,2,5,4,Very informative.,2024-10-07
uzIFvtkB,6,289,hoZZEYCP,4,3,5,Very informative.,2024-10-07
Znio7AX4,8,169,nfp7LpUK,2,2,5,Great course!,2024-10-07
8LrNEWpB,16,256,ScAXDWGy,5,4,2,Great course!,2024-10-07
EZuHlkxq,20,98,WEakgZy8,1,2,3,Great course!,2024-10-07
lEIzH9Be,19,99,lcMmdaBo,2,3,3,Great course!,2024-10-07
vBcTvhTN,9,232,x5OSXHXR,3,3,2,Very informative.,2024-10-07
C1AF5p9D,18,296,J3tJoAE3,1,5,4,Very informative.,2024-10-07
KObM84mg,8,282,2GurdSEv,2,2,5,Very informative.,2024-10-07
E0tJOQwa,1,255,ZOFF8MoL,1,1,1,Very informative.,2024-10-07
FkPohlIl,19,25,TFDPlMuy,4,1,4,Could be better.,2024-10-07
3iA2xFar,10,159,ZTlSYFmX,4,5,4,Very informative.,2024-10-07
T2k2HR8O,2,204,sjSWcmxH,5,1,2,Great course!,2024-10-07
uWWncE4U,12,286,mLwq5Hq9,5,1,5,Great course!,2024-10-07
wTMU9JrY,17,68,X3weZCV5,1,1,1,Very informative.,2024-10-07
meDgYVwj,4,292,TIvSWrfQ,2,5,1,Could be better.,2024-10-07
VjM6lGuS,3,107,nePShNrB,5,2,1,Great course!,2024-10-07
CT3XnA1M,6,6,yLRGe3ra,4,1,3,Could be better.,2024-10-07
bYTHfelW,2,29,WSCMqnux,5,2,1,Could be better.,2024-10-07
6IBdhwXw,16,63,NI1sun5j,1,4,3,Could be better.,2024-10-07
Uj6ztarM,15,123,4G26ovNw,2,5,1,Could be better.,2024-10-07
6aDh8MDe,7,229,RFZjTDXB,4,3,5,Very informative.,2024-10-07
5NTgsAvs,6,285,hD9WAXNs,2,2,4,Could be better.,2024-10-07
wqRLaGw5,16,36,VoEmbIAA,5,2,4,Could be better.,2024-10-07
jOYAuQiL,16,94,2gLWXEQu,1,1,4,Great course!,2024-10-07
AngZu52t,11,262,RT0cdeh8,5,1,3,Great course!,2024-10-07
mPIcp8S2,13,210,hHEwJ6tl,2,5,4,Very informative.,2024-10-07
DfNjyQet,7,243,fg0CX7bB,3,5,4,Very informative.,2024-10-07
W5h9l0uG,16,223,tZSn94NB,5,4,2,Great course!,2024-10-07
JBffENF8,12,91,U84m6dk6,5,4,5,Great course!,2024-10-07
lMMUCiz5,13,173,F4qI7BlB,5,2,4,Very informative.,2024-10-07
Dg5HuOqW,6,38,q0EVRczB,2,1,5,Very informative.,2024-10-07
moIdn19M,19,96,vQE5pyKp,2,1,3,Could be better.,2024-10-07
YoPT9Ruh,5,269,05ym5lno,4,2,5,Could be better.,2024-10-07
KGu4lKJv,2,295,ensl5HbG,4,4,5,Very informative.,2024-10-07
BnN6ORj2,1,80,szZ3VnsF,1,5,5,Very informative.,2024-10-07
PXVqT7f1,1,268,S7bWXc2L,1,5,2,Great course!,2024-10-07
iWC00qF4,6,197,lw2oPq6F,3,5,3,Very informative.,2024-10-07
Tu6Akj6Q,5,18,tdrcgza8,3,3,3,Great course!,2024-10-07
0mxM3JP6,19,177,dzBbjdpu,3,5,2,Very informative.,2024-10-07
8MRAU313,20,26,RzodmKJK,1,2,1,Very informative.,2024-10-07
GgOeXmMg,10,7,ubnn2f2C,3,5,2,Great course!,2024-10-07
WK0ND7yT,11,196,Jg5IhGk2,3,1,1,Could be better.,2024-10-07
3VybIHAm,4,72,ud5ncCca,2,2,5,Could be better.,2024-10-07
nr6zrnSb,16,184,xUFFPOBs,2,4,4,Great course!,2024-10-07
9nz631uv,9,52,y90f4Lux,2,2,3,Very informative.,2024-10-07
9tUVonH6,4,226,Tk3jGlJm,5,5,3,Could be better.,2024-10-07
Lqga29c7,12,177,yA488fr3,3,4,3,Great course!,2024-10-07
jEdCofRv,19,29,rDUQSldX,4,4,5,Very informative.,2024-10-07
vn8AbfVQ,1,105,x13iBJiX,5,4,3,Great course!,2024-10-07
Hx8rpUgT,18,203,nAX3RwHF,3,3,5,Could be better.,2024-10-07
Jp7trjAZ,4,62,mPS5mcRQ,1,5,1,Very informative.,2024-10-07
PvgTA2iM,9,77,1MtYeVPY,3,2,3,Could be better.,2024-10-07
KvwgpgIX,4,93,R4Woc2yE,1,5,5,Very informative.,2024-10-07
OF47TBPp,18,295,7fSPOoZr,3,5,2,Could be better.,2024-10-07
oZn5MBYS,8,191,fzNjeZ3c,1,4,3,Could be better.,2024-10-07
mhlDq2ms,5,44,jbM3DRpV,5,2,2,Great course!,2024-10-07
c3AlDLch,14,16,fCCHzL3q,5,3,3,Great course!,2024-10-07
63CYkke1,2,174,E9kDvcdk,3,3,3,Very informative.,2024-10-07
5eMPeNY2,1,183,ukxj23VQ,4,3,2,Very informative.,2024-10-07
mtvs6KX5,2,75,HWgb8RBB,2,4,4,Could be better.,2024-10-07
TuAXX9iJ,5,131,9lSsIqo8,2,1,5,Great course!,2024-10-07
L1t1G1a3,14,267,WtHThvX9,4,4,3,Great course!,2024-10-07
ZmzjSccs,10,266,VUR0nFcB,3,5,3,Could be better.,2024-10-07
ZyXYDhYq,2,163,1OGhj0AT,4,2,1,Very informative.,2024-10-07
kFtyfTy5,14,142,OjmMm4CD,5,4,3,Very informative.,2024-10-07
pHoHcfaj,1,223,W0wVV5CZ,5,3,1,Great course!,2024-10-07
axiQTgjC,7,75,xoRyS4Mt,2,3,4,Could be better.,2024-10-07
Wzce07HF,2,196,obKANvV3,1,1,4,Great course!,2024-10-07
05Wc4bKq,16,210,8TEkLIwd,2,5,4,Very informative.,2024-10-07
lUgItXjr,7,123,k62Nor9t,5,4,1,Could be better.,2024-10-07
hxTwj6sG,4,6,pXcKDNFg,3,5,4,Very informative.,2024-10-07
LMWsHWla,10,262,XA4UBjdj,1,3,2,Could be better.,2024-10-07
HhptROMC,6,207,WbboYJUb,1,1,5,Could be better.,2024-10-07
7nRcvnkz,3,163,f8gUoapy,3,5,4,Great course!,2024-10-07
cWE47pql,19,70,49hTH7RB,3,2,5,Great course!,2024-10-07
6e3aAaog,2,177,GAqGDldd,1,2,1,Very informative.,2024-10-07
VtRkpMaW,7,137,XIBwwBHF,3,5,5,Very informative.,2024-10-07
csDihI1A,17,253,JejhMIvf,3,5,5,Very informative.,2024-10-07
n8e4uVnZ,9,241,vfT8rAcd,3,3,4,Could be better.,2024-10-07
Govwg3Rq,9,63,dSjxWBV2,4,1,2,Could be better.,2024-10-07
GLBryq7m,9,162,5nHLWbda,4,4,3,Very informative.,2024-10-07
0iZ4g3WI,5,32,OqtbmKIL,2,2,5,Great course!,2024-10-07
4YkU3pnU,6,91,2WQdvjpR,3,5,1,Could be better.,2024-10-07
CyYlaask,1,266,qNyl4G5B,2,2,1,Could be better.,2024-10-07
aB8xNmC3,7,258,zOBelwX0,3,2,5,Great course!,2024-10-07
RMacpt85,13,293,QtzrQK1d,2,5,3,Could be better.,2024-10-07
GJzz4EkG,17,263,4PJCARRs,1,1,5,Could be better.,2024-10-07
AqQh8c1M,10,230,mUTWdTEQ,2,4,3,Very informative.,2024-10-07
qyebAQxp,14,146,5OKsvFj1,3,4,4,Very informative.,2024-10-07
accjNjCc,16,43,qbm98sND,3,2,5,Very informative.,2024-10-07
W71FNauk,9,90,1zgUpvP2,4,1,3,Great course!,2024-10-07
dHBvFlHS,7,193,U8xwTDy6,1,4,5,Great course!,2024-10-07
DLpGHagy,16,292,K1Ak2x6q,4,5,4,Could be better.,2024-10-07
OGHE3KFN,10,53,SpW97abd,2,2,2,Great course!,2024-10-07
TxPWxGiL,18,291,heVmfNX5,4,5,2,Could be better.,2024-10-07
LkeMCi1K,9,177,xyvU1RAK,4,3,5,Very informative.,2024-10-07
Svy6VKiL,6,105,qhhtuKOh,4,5,4,Very informative.,2024-10-07
fFX5xVtz,5,185,WDqGW6XF,5,4,4,Great course!,2024-10-07
9UkUCqDJ,12,139,np6KOLjb,3,5,2,Great course!,2024-10-07
inGK8CmF,13,296,AWe56TCF,4,3,3,Very informative.,2024-10-07
ilC9JIaM,3,113,IsOvTfaJ,4,5,3,Very informative.,2024-10-07
zQizIyxT,5,27,eK5bcM8l,2,3,4,Could be better.,2024-10-07
pp3AppGx,3,194,0MGEyJxD,1,2,2,Great course!,2024-10-07
6HLRAyEx,16,116,HoCMnW0z,3,4,1,Great course!,2024-10-07
mckCZk4i,18,101,TURJqmAO,3,5,4,Could be better.,2024-10-07
tKeZkP9I,17,277,jc9kLIrq,4,5,4,Great course!,2024-10-07
rquFiVkD,15,206,n6oQ5Op0,1,2,4,Great course!,2024-10-07
kC6GsYeH,8,129,KloHOQUO,4,4,5,Could be better.,2024-10-07
WTqx8RAI,4,211,eDe4dIu7,2,1,5,Very informative.,2024-10-07
NWpkoxTA,14,293,7SkhhJV2,5,5,1,Very informative.,2024-10-07
M7yoRfsB,12,255,bmNi2bUE,2,3,4,Very informative.,2024-10-07
mPWznbu2,14,194,dEq36WXP,4,3,4,Very informative.,2024-10-07
Gcem5olb,14,210,M4wtSVqN,3,5,4,Great course!,2024-10-07
imdf63Xc,5,223,uWTaaLEq,4,2,4,Great course!,2024-10-07
ufRfW8kq,20,114,uME6W2yu,3,4,4,Very informative.,2024-10-07
5VA0kdvZ,9,250,xeiTv7QA,3,5,5,Very informative.,2024-10-07
X7QgBbY7,12,185,TW8p0OEF,3,5,3,Great course!,2024-10-07
WYVTL9DJ,6,115,QYJPIIcH,4,2,5,Very informative.,2024-10-07
p0HTsdmG,20,103,cNVphGPv,4,4,5,Very informative.,2024-10-07
bo5FuPvr,8,242,LYUYXfHa,5,4,5,Very informative.,2024-10-07
ZZ71kUC4,8,7,zKy6ZXwI,4,4,5,Great course!,2024-10-07
YHHfwaES,19,113,eHS7arqR,5,4,2,Could be better.,2024-10-07
96nFcYNO,11,215,a4Ypd4sv,5,5,5,Could be better.,2024-10-07
DtGcGlCZ,4,66,8v1EA0qi,2,2,4,Great course!,2024-10-07
pvjvurmG,11,165,vwVp8k7H,4,1,5,Great course!,2024-10-07
NCIGLeiF,11,280,vyoqOiOU,3,4,1,Great course!,2024-10-07
7n2Zmbe3,19,282,G68SuJRj,4,3,4,Great course!,2024-10-07
zKv1PhgR,19,46,bIV5Fjj9,5,3,1,Great course!,2024-10-07
L0RFhTGe,18,287,qXtsQOmW,4,3,1,Could be better.,2024-10-07
B0bLU1gp,7,129,BMIKSZ3m,5,1,5,Very informative.,2024-10-07
lvziJMId,11,185,oJjNBQMw,3,3,5,Great course!,2024-10-07
gMpEbnPE,17,46,ol11yOIe,3,3,2,Great course!,2024-10-07
ZO3W1n0E,3,299,tEfl0VTe,5,2,4,Great course!,2024-10-07
Hn6UprIg,7,21,upnGPLAA,2,3,1,Great course!,2024-10-07
2sWJU9kH,8,33,hhlFnU4W,2,3,4,Great course!,2024-10-07
okb88j1X,20,254,tIVorxBG,2,2,5,Very informative.,2024-10-07
M54YcXUB,13,7,khwdn1oS,2,2,4,Very informative.,2024-10-07
T4t1NTau,18,254,O3y1sefp,1,2,5,Great course!,2024-10-07
wfV0THCs,18,273,HErPKaig,5,1,5,Could be better.,2024-10-07
t359oxK6,18,99,a134eGP2,2,3,2,Great course!,2024-10-07
cfwC9vlp,16,46,848sqHNv,2,1,1,Great course!,2024-10-07
wzLwycO8,7,162,2k06X1Ri,1,5,2,Could be better.,2024-10-07
ZqVLMgJa,10,15,hcRGmlFt,1,5,4,Great course!,2024-10-07
XZj730mp,11,82,pHOHNlOw,4,5,3,Could be better.,2024-10-07
05qHQ7Bl,15,288,qICLoWYh,5,4,1,Great course!,2024-10-07
By0hzq63,18,162,zrueFx44,3,3,2,Great course!,2024-10-07
QXM0kFDQ,1,254,ccUoCghV,2,2,1,Very informative.,2024-10-07
TJN8yRgw,8,84,e374YHGv,5,2,5,Very informative.,2024-10-07
5HisXwWW,18,231,cRXQsTz5,5,4,3,Could be better.,2024-10-07
DpKW0JJC,6,54,xJv5RzNc,4,3,1,Could be better.,2024-10-07
c8Q0YDQV,20,134,Nndjjpkf,2,4,2,Very informative.,2024-10-07
gwF0REgC,2,217,HhdiAjn6,3,1,3,Could be better.,2024-10-07
13ugJcON,11,131,wvTfdO1f,3,3,2,Could be better.,2024-10-07
wF8QjNMv,12,31,k0IA2vIp,1,2,1,Could be better.,2024-10-07
mIBXMuPI,19,127,eIDjI6Kn,2,3,2,Very informative.,2024-10-07
WephI6sj,9,224,5eelDyE5,5,1,5,Could be better.,2024-10-07
DcV8GBV9,15,282,Gql4vEW5,3,4,5,Very informative.,2024-10-07
AceWZcqS,1,69,Ea4rKNus,2,5,4,Very informative.,2024-10-07
lcJE9XzY,10,209,R6LOjJ0o,2,1,4,Very informative.,2024-10-07
WYzK0nqu,12,194,WQhAiknx,1,1,1,Very informative.,2024-10-07
uX3oVnvb,1,188,Yhwg4zLu,2,1,3,Very informative.,2024-10-07
2ThjZWAz,17,70,fR5WetOj,3,1,4,Very informative.,2024-10-07
cAIt3Tev,16,28,H0zatpn5,4,5,1,Great course!,2024-10-07
0NuZBGdS,4,116,pdD3CAtw,5,1,5,Great course!,2024-10-07
rGJ5y4Qq,9,71,Xgl7Ofjd,1,5,1,Could be better.,2024-10-07
8g8PtM8Q,16,85,CNdWuIZF,5,1,5,Very informative.,2024-10-07
CoqzpeGx,7,262,8mkmrdkr,1,3,1,Very informative.,2024-10-07
M96Jg56t,11,220,lnFrhv2u,1,5,2,Very informative.,2024-10-07
PkQmNzwk,1,15,hWfwsE9j,5,2,1,Could be better.,2024-10-07
zei6AwWF,9,277,htXf8XiH,4,4,2,Could be better.,2024-10-07
fXpsEg3g,16,10,QmrKwgmc,2,2,5,Could be better.,2024-10-07
RfMQTq1S,4,39,E6AGO2IP,3,3,4,Great course!,2024-10-07
3PCIsFiv,2,116,K5FmwRz1,3,1,5,Could be better.,2024-10-07
NDbqT9Rh,18,150,tITFl6Ew,5,5,2,Great course!,2024-10-07
Z3IXdDnl,1,197,PcU5sCeM,3,3,1,Great course!,2024-10-07
OU06UdSl,7,286,YDEbDOFZ,5,1,5,Great course!,2024-10-07
0iUs2ZLG,4,74,mAVOxtiL,2,2,5,Could be better.,2024-10-07
SfDX1Ken,18,258,NOIXAtTQ,1,4,4,Could be better.,2024-10-07
D9qBGGAU,14,244,dXwQI9Zr,4,4,5,Very informative.,2024-10-07
CzoVoRmH,19,198,K7NR3CW6,5,5,4,Great course!,2024-10-07
Tz6SDQaS,5,154,oQYbf61f,5,3,2,Very informative.,2024-10-07
i38VUFMV,7,283,txAXh6dL,5,3,5,Great course!,2024-10-07
11zbMrLH,19,32,p9GWnvPq,4,3,4,Very informative.,2024-10-07
HIicAuoF,9,280,JYwj8eQd,5,2,5,Very informative.,2024-10-07
15GgE38l,5,10,n77l5WmK,3,5,2,Great course!,2024-10-07
TCZYt38z,15,133,wCxgEBaV,3,4,4,Very informative.,2024-10-07
Gw1L9WPz,1,56,gQWgkHts,1,2,4,Could be better.,2024-10-07
CuUaIIEz,3,120,ifQukDiu,3,4,3,Could be better.,2024-10-07
YgBvZ4Dk,19,90,8zHvKQnl,5,1,5,Could be better.,2024-10-07
0DLV26wi,7,31,Il03Puhx,4,2,2,Great course!,2024-10-07
BcIqEZvv,15,112,0AGcgQql,5,1,4,Could be better.,2024-10-07
7vVaMjRZ,13,122,u9eDCy2H,2,2,5,Could be better.,2024-10-07
Pl1RLXw4,7,213,cFRS3wlH,3,3,5,Could be better.,2024-10-07
oLRbzkAu,11,3,2W5Xq8r9,1,5,1,Very informative.,2024-10-07
v1MS2W6b,6,281,uv0MINiI,3,3,3,Great course!,2024-10-07
5Qf3SYiV,11,20,i2Vbur5C,3,1,1,Very informative.,2024-10-07
cFIp1DMX,7,38,MytHqGw5,4,1,5,Very informative.,2024-10-07
kZEKGEZP,16,57,ToncDepk,1,5,3,Great course!,2024-10-07
FNwuOXsI,4,121,7UsiPQQl,3,4,5,Could be better.,2024-10-07
mO22TZnx,15,98,aSSkFQvX,2,5,1,Could be better.,2024-10-07
E9AhcriV,20,195,iRBL5SBZ,4,1,3,Could be better.,2024-10-07
Wmo4jwiz,6,254,y9L1mWHT,4,4,1,Very informative.,2024-10-07
vueQ2fZ1,8,91,db7TJR9R,2,1,1,Very informative.,2024-10-07
j4mGb5dH,6,258,5fQigx8N,2,2,4,Very informative.,2024-10-07
gNe6IfdD,4,38,17y8hvEi,2,4,4,Great course!,2024-10-07
wllK5uvX,13,250,WBVZPj71,5,3,5,Very informative.,2024-10-07
EA5izKHm,3,241,xgL3HRGw,3,1,2,Very informative.,2024-10-07
zjLVfTc8,1,264,RtLuJ16F,5,3,4,Great course!,2024-10-07
zcilzHya,5,227,ac79mUpr,5,1,3,Very informative.,2024-10-07
2bBZ1L40,2,221,BSNnHXqZ,3,3,1,Could be better.,2024-10-07
lBS97ydH,13,199,7Abi1udK,4,4,2,Very informative.,2024-10-07
zNtFOXOt,5,77,MriZgoaA,5,4,3,Very informative.,2024-10-07
WFR9cdpj,12,16,8LlHd5H0,4,2,3,Could be better.,2024-10-07
gxKpDpCL,3,98,SBZ07Upw,1,3,4,Great course!,2024-10-07
RVqzjgiu,16,143,bd1uWFOj,3,2,3,Could be better.,2024-10-07
axkbhJh9,5,83,bqffWO5i,4,1,1,Very informative.,2024-10-07
LyVlXKV3,12,159,l7No8ynA,2,1,2,Very informative.,2024-10-07
cXW4hcoq,8,11,5cC99WmS,3,2,2,Could be better.,2024-10-07
7Fxr5Mi4,8,228,TbyL0ikl,4,1,4,Could be better.,2024-10-07
Ot7MAPqe,1,198,ZijcrgED,4,1,1,Could be better.,2024-10-07
K3vYf3dM,17,251,q7N67huK,5,5,4,Very informative.,2024-10-07
ehglTcmx,2,126,JvTJ96x2,4,3,1,Could be better.,2024-10-07
ytUthwZ9,1,236,J3ro42qw,5,4,3,Could be better.,2024-10-07
wajwd3Cs,14,108,JjoYRYtr,4,5,4,Could be better.,2024-10-07
jxXAeCSf,14,6,1CyRt9HK,2,4,1,Great course!,2024-10-07
hZAib5jM,2,261,sJXFnHJ4,1,5,4,Very informative.,2024-10-07
WeCc42Oe,1,191,dZNZ8ZnQ,3,4,1,Very informative.,2024-10-07
Ax4IUaat,12,4,UOy2fQUp,5,1,3,Very informative.,2024-10-07
GpPM9is6,11,189,IiF4rk2c,3,5,1,Great course!,2024-10-07
x4tK6Alj,2,228,ygffc8Xh,4,1,2,Great course!,2024-10-07
hlni4qPl,9,199,uuS6IzGS,4,2,4,Very informative.,2024-10-07
qzKhmuIV,18,79,VJEBfH7K,2,1,4,Could be better.,2024-10-07
LPxu6Ds4,5,158,BBMKxf5M,4,2,1,Very informative.,2024-10-07
ACclTuqc,2,18,uvDgVJwS,1,2,1,Great course!,2024-10-07
XzboTHnq,6,278,LFNS5eLh,4,1,1,Could be better.,2024-10-07
8bT8Es9D,13,81,PXA52izp,4,1,1,Could be better.,2024-10-07
YoKVHNzz,15,187,O4rReprB,2,4,3,Could be better.,2024-10-07
izx7CNtt,2,276,tcjy2elX,1,4,2,Could be better.,2024-10-07
eAlv9jEb,5,38,c4Ht5VZK,3,1,3,Could be better.,2024-10-07
d4Ra77re,14,45,KDUWiNjh,5,5,2,Great course!,2024-10-07
Ceo48Aix,14,17,BOZzheAV,3,3,2,Very informative.,2024-10-07
YMFAr8eD,13,74,aWEUpEjb,4,3,4,Could be better.,2024-10-07
Af4oKlet,7,172,os2fgTrd,4,3,2,Very informative.,2024-10-07
slH5DyJn,19,192,1ysvBmX1,3,2,5,Could be better.,2024-10-07
WONtixAD,9,129,aNqT39Rr,4,5,3,Very informative.,2024-10-07
GE8CDF6u,9,6,SaW7rZgP,2,3,2,Great course!,2024-10-07
BAqyDYWS,9,200,GMXpvvEA,1,3,1,Great course!,2024-10-07
OwG6NSjT,18,128,JZikn9n7,4,2,1,Great course!,2024-10-07
tpTGJGjm,14,87,YRqt760s,2,1,2,Great course!,2024-10-07
iZ8fpDuK,11,55,xKQZvSvQ,3,3,1,Very informative.,2024-10-07
OKrf3CCj,16,259,cqp6aITB,4,3,1,Could be better.,2024-10-07
bcyIC3Ec,16,299,meazjWLx,3,3,2,Great course!,2024-10-07
Ex42IpdB,14,145,5IbClIYv,1,5,4,Very informative.,2024-10-07
D8rd4rJy,13,160,RznHERTs,5,1,1,Great course!,2024-10-07
JBMVnEmo,17,60,DhoFMHfq,4,5,2,Very informative.,2024-10-07
TocrYW3l,14,283,7oNrBQNm,3,4,1,Very informative.,2024-10-07
vvRaWmio,2,286,RJLXFMfy,1,4,2,Very informative.,2024-10-07
Fr9dBnTo,7,165,NuXEr1el,5,5,3,Great course!,2024-10-07
jesxartj,19,34,dCea7mV9,3,2,2,Very informative.,2024-10-07
Eju1sDK5,14,80,luqU6XVb,1,3,3,Great course!,2024-10-07
Yt08eoFV,2,141,P8TLgAP9,4,2,5,Very informative.,2024-10-07
LGiLkPV2,18,198,0bzSHYvo,4,1,1,Great course!,2024-10-07
yHX1kOG6,15,181,Z9x1VWlB,4,1,1,Very informative.,2024-10-07
rLJKMIqs,3,176,CTuqlg0r,2,1,1,Could be better.,2024-10-07
r5gGWjqy,3,74,pUlujjxH,5,4,5,Great course!,2024-10-07
OFDDV8vY,2,55,0y6ZDlRA,2,1,5,Could be better.,2024-10-07
p7kOgru4,15,4,RaSQhonB,3,2,2,Great course!,2024-10-07
X48RbZAa,16,141,j65fGapj,4,4,1,Great course!,2024-10-07
vrLoLyd4,3,37,TI4eCnOy,1,4,3,Great course!,2024-10-07
JQ13kJ6l,16,262,Yq44RySb,5,3,3,Great course!,2024-10-07
CojurF51,18,108,slDT7CqQ,1,2,4,Great course!,2024-10-07
GlXp8CMC,10,106,yyzEIVFh,5,4,1,Great course!,2024-10-07
rFfy6XBS,3,123,l4wvRxzl,1,5,3,Could be better.,2024-10-07
L92FPGNZ,3,248,g5kWE3Ni,2,2,2,Very informative.,2024-10-07
Si55WTM4,13,273,8XYZNQWd,2,5,3,Great course!,2024-10-07
3A3aDh6c,15,113,InhDAK81,2,2,3,Very informative.,2024-10-07
Ge9Y3wUn,15,201,OztQnzCp,3,2,5,Very informative.,2024-10-07
WcR0f3OV,15,246,MQQVW8Bf,5,1,5,Could be better.,2024-10-07
4q3yu9qC,19,63,lHj0KOth,4,4,4,Very informative.,2024-10-07
MjKlHMR9,13,227,TXEx2W9r,2,2,5,Very informative.,2024-10-07
4KHprTps,14,160,aicllsql,5,2,4,Great course!,2024-10-07
ErZqYx4P,2,139,wsEApJYF,2,1,3,Very informative.,2024-10-07
ROGF3VQl,9,167,ItcouGkV,4,1,5,Could be better.,2024-10-07
RzY8f2DQ,18,243,Rjpg14sU,4,1,2,Could be better.,2024-10-07
0dTpJNP7,15,231,Dv0vw1v3,1,4,3,Could be better.,2024-10-07
T2oISQOs,17,76,bEnTijV6,4,3,5,Very informative.,2024-10-07
PlXIx1MM,14,172,uQWoAbbe,2,4,4,Could be better.,2024-10-07
BfPlLwGv,1,179,b7O4IwC3,2,4,5,Very informative.,2024-10-07
ZIVvJk2Q,19,49,iiVTSrFt,5,4,1,Could be better.,2024-10-07
BfvPlxUj,2,167,eW3aGb8X,5,1,3,Could be better.,2024-10-07
cIn9nleL,18,22,WYrb4uLV,4,4,1,Could be better.,2024-10-07
Z6it772u,10,234,4En13PJD,5,2,2,Could be better.,2024-10-07
v9T1Z58e,15,18,xpz0Aak1,5,3,4,Great course!,2024-10-07
5aZEq42V,7,130,0uJBRiuT,4,4,1,Great course!,2024-10-07
aPjxP3yM,13,223,SpNi7mQ1,2,5,2,Very informative.,2024-10-07
K9UCSHrO,11,145,x81sGLSO,2,1,5,Great course!,2024-10-07
Sjzo8lKK,20,7,f03lhBxm,3,1,4,Could be better.,2024-10-07
GIfoOpga,16,11,v4rUHvLu,4,2,1,Very informative.,2024-10-07
9w1BPSuN,3,243,487zbuwr,5,5,2,Very informative.,2024-10-07
csKYJLOA,13,73,1EelmC1a,2,3,5,Great course!,2024-10-07
Au40od4C,8,43,12jpr9RY,2,5,1,Very informative.,2024-10-07
LvqJLnWK,17,63,v4ZS8lCX,3,1,2,Great course!,2024-10-07
PzcinlxL,7,155,XCR6JRfN,3,2,2,Great course!,2024-10-07
n0H2jeQr,4,268,vfDKM2CF,2,1,5,Very informative.,2024-10-07
UOJt4PtL,2,253,SmSPO2Y6,1,4,4,Very informative.,2024-10-07
K1zuyoS2,1,158,PGonny1H,3,1,4,Very informative.,2024-10-07
dxoM7H0B,11,15,qPBVi78t,5,4,3,Very informative.,2024-10-07
I3N4VQhT,18,32,Ef3oV9yF,1,1,1,Great course!,2024-10-07
